"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"409100","32967","1400000US06079012502","Census Tract 125.02, San Luis Obispo County, California"
"373200","30092","1400000US06079012503","Census Tract 125.03, San Luis Obispo County, California"
"471100","22602","1400000US06079012505","Census Tract 125.05, San Luis Obispo County, California"
"507200","41092","1400000US06079012600","Census Tract 126, San Luis Obispo County, California"
"595100","27456","1400000US06079012702","Census Tract 127.02, San Luis Obispo County, California"
"638800","31381","1400000US06079012704","Census Tract 127.04, San Luis Obispo County, California"
"-","**","1400000US06079012800","Census Tract 128, San Luis Obispo County, California"
"628100","72413","1400000US06079012900","Census Tract 129, San Luis Obispo County, California"
"806500","156007","1400000US06079013000","Census Tract 130, San Luis Obispo County, California"
"-","**","1400000US06079990000","Census Tract 9900, San Luis Obispo County, California"
"867900","48758","1400000US06081600100","Census Tract 6001, San Mateo County, California"
"680400","42810","1400000US06081600200","Census Tract 6002, San Mateo County, California"
"815700","45124","1400000US06081600300","Census Tract 6003, San Mateo County, California"
"642300","45177","1400000US06081600401","Census Tract 6004.01, San Mateo County, California"
"749100","53373","1400000US06081600402","Census Tract 6004.02, San Mateo County, California"
"725100","52579","1400000US06081600500","Census Tract 6005, San Mateo County, California"
"753300","71023","1400000US06081600600","Census Tract 6006, San Mateo County, California"
"790900","60056","1400000US06081600700","Census Tract 6007, San Mateo County, California"
"871000","82317","1400000US06081600800","Census Tract 6008, San Mateo County, California"
"959100","51924","1400000US06081600900","Census Tract 6009, San Mateo County, California"
"807700","37312","1400000US06081601000","Census Tract 6010, San Mateo County, California"
"852800","31300","1400000US06081601100","Census Tract 6011, San Mateo County, California"
"786000","56245","1400000US06081601200","Census Tract 6012, San Mateo County, California"
"641300","66620","1400000US06081601300","Census Tract 6013, San Mateo County, California"
"827000","39679","1400000US06081601400","Census Tract 6014, San Mateo County, California"
"835200","34843","1400000US06081601501","Census Tract 6015.01, San Mateo County, California"
"983700","137894","1400000US06081601502","Census Tract 6015.02, San Mateo County, California"
"264600","31976","1400000US06081601601","Census Tract 6016.01, San Mateo County, California"
"838600","37018","1400000US06081601603","Census Tract 6016.03, San Mateo County, California"
"483800","38871","1400000US06081601604","Census Tract 6016.04, San Mateo County, California"
"845300","32972","1400000US06081601605","Census Tract 6016.05, San Mateo County, California"
"857300","27236","1400000US06081601700","Census Tract 6017, San Mateo County, California"
"895700","39427","1400000US06081601800","Census Tract 6018, San Mateo County, California"
"914700","46226","1400000US06081601901","Census Tract 6019.01, San Mateo County, California"
"633400","56239","1400000US06081601902","Census Tract 6019.02, San Mateo County, California"
"868400","45715","1400000US06081602000","Census Tract 6020, San Mateo County, California"
"796700","92499","1400000US06081602100","Census Tract 6021, San Mateo County, California"
"941900","63826","1400000US06081602200","Census Tract 6022, San Mateo County, California"
"795700","76717","1400000US06081602300","Census Tract 6023, San Mateo County, California"
"888700","30684","1400000US06081602400","Census Tract 6024, San Mateo County, California"
"939500","45450","1400000US06081602500","Census Tract 6025, San Mateo County, California"
"696300","44388","1400000US06081602600","Census Tract 6026, San Mateo County, California"
"808100","54206","1400000US06081602700","Census Tract 6027, San Mateo County, California"
"874400","24329","1400000US06081602800","Census Tract 6028, San Mateo County, California"
"867200","32938","1400000US06081602900","Census Tract 6029, San Mateo County, California"
"891400","47891","1400000US06081603000","Census Tract 6030, San Mateo County, California"
"907900","27639","1400000US06081603100","Census Tract 6031, San Mateo County, California"
"859500","32011","1400000US06081603200","Census Tract 6032, San Mateo County, California"
"902700","31077","1400000US06081603300","Census Tract 6033, San Mateo County, California"
"913600","32780","1400000US06081603400","Census Tract 6034, San Mateo County, California"
"964300","41729","1400000US06081603700","Census Tract 6037, San Mateo County, California"
"504700","87094","1400000US06081603801","Census Tract 6038.01, San Mateo County, California"
"1071200","42450","1400000US06081603802","Census Tract 6038.02, San Mateo County, California"
"951400","77015","1400000US06081603900","Census Tract 6039, San Mateo County, California"
"937800","29817","1400000US06081604000","Census Tract 6040, San Mateo County, California"
"846900","87564","1400000US06081604101","Census Tract 6041.01, San Mateo County, California"
"477200","66846","1400000US06081604102","Census Tract 6041.02, San Mateo County, California"
"702300","52019","1400000US06081604200","Census Tract 6042, San Mateo County, California"
"956500","71576","1400000US06081604400","Census Tract 6044, San Mateo County, California"
"1295200","118025","1400000US06081604500","Census Tract 6045, San Mateo County, California"
"1450700","114147","1400000US06081604600","Census Tract 6046, San Mateo County, California"
"1597300","58891","1400000US06081604700","Census Tract 6047, San Mateo County, California"
"1530300","90937","1400000US06081604800","Census Tract 6048, San Mateo County, California"
"1691500","144750","1400000US06081604900","Census Tract 6049, San Mateo County, California"
"1966300","141566","1400000US06081605000","Census Tract 6050, San Mateo County, California"
"1405400","296824","1400000US06081605100","Census Tract 6051, San Mateo County, California"
"2,000,000+","***","1400000US06081605200","Census Tract 6052, San Mateo County, California"
"1765400","205342","1400000US06081605300","Census Tract 6053, San Mateo County, California"
"1694000","117508","1400000US06081605400","Census Tract 6054, San Mateo County, California"
"1625000","691117","1400000US06081605500","Census Tract 6055, San Mateo County, California"
"2,000,000+","***","1400000US06081605600","Census Tract 6056, San Mateo County, California"
"2,000,000+","***","1400000US06081605700","Census Tract 6057, San Mateo County, California"
"2,000,000+","***","1400000US06081605800","Census Tract 6058, San Mateo County, California"
"829100","70620","1400000US06081605900","Census Tract 6059, San Mateo County, California"
"645400","43319","1400000US06081606000","Census Tract 6060, San Mateo County, California"
"888500","67606","1400000US06081606100","Census Tract 6061, San Mateo County, California"
"867400","70541","1400000US06081606200","Census Tract 6062, San Mateo County, California"
"911200","89095","1400000US06081606300","Census Tract 6063, San Mateo County, California"
"1187300","77117","1400000US06081606400","Census Tract 6064, San Mateo County, California"
"2,000,000+","***","1400000US06081606500","Census Tract 6065, San Mateo County, California"
"1207300","64553","1400000US06081606600","Census Tract 6066, San Mateo County, California"
"1621000","92034","1400000US06081606700","Census Tract 6067, San Mateo County, California"
"1687900","126224","1400000US06081606800","Census Tract 6068, San Mateo County, California"
"1717100","64547","1400000US06081606900","Census Tract 6069, San Mateo County, California"
"1603400","41669","1400000US06081607000","Census Tract 6070, San Mateo County, California"
"1492600","105046","1400000US06081607100","Census Tract 6071, San Mateo County, California"
"1049000","149036","1400000US06081607200","Census Tract 6072, San Mateo County, California"
"1428300","92126","1400000US06081607300","Census Tract 6073, San Mateo County, California"
"1231000","120859","1400000US06081607400","Census Tract 6074, San Mateo County, California"
"1191400","95145","1400000US06081607500","Census Tract 6075, San Mateo County, California"
"1126500","39891","1400000US06081607600","Census Tract 6076, San Mateo County, California"
"847700","38874","1400000US06081607701","Census Tract 6077.01, San Mateo County, California"
"899300","42461","1400000US06081607702","Census Tract 6077.02, San Mateo County, California"
"1035100","39905","1400000US06081607800","Census Tract 6078, San Mateo County, California"
"842500","39510","1400000US06081607900","Census Tract 6079, San Mateo County, California"
"1004400","101682","1400000US06081608001","Census Tract 6080.01, San Mateo County, California"
"1277400","105178","1400000US06081608002","Census Tract 6080.02, San Mateo County, California"
"983500","72830","1400000US06081608004","Census Tract 6080.04, San Mateo County, California"
"1308100","177396","1400000US06081608013","Census Tract 6080.13, San Mateo County, California"
"1650200","90522","1400000US06081608023","Census Tract 6080.23, San Mateo County, California"
"1104400","103783","1400000US06081608100","Census Tract 6081, San Mateo County, California"
"1470200","169358","1400000US06081608200","Census Tract 6082, San Mateo County, California"
"1569700","72942","1400000US06081608300","Census Tract 6083, San Mateo County, California"
"843300","81364","1400000US06081608400","Census Tract 6084, San Mateo County, California"
"1164200","65512","1400000US06081608501","Census Tract 6085.01, San Mateo County, California"
"875000","135654","1400000US06081608502","Census Tract 6085.02, San Mateo County, California"
"1143900","66953","1400000US06081608600","Census Tract 6086, San Mateo County, California"
"1491300","117615","1400000US06081608700","Census Tract 6087, San Mateo County, California"
"1583300","59105","1400000US06081608800","Census Tract 6088, San Mateo County, California"
"1670900","132041","1400000US06081608900","Census Tract 6089, San Mateo County, California"
"1589300","87653","1400000US06081609000","Census Tract 6090, San Mateo County, California"
"1143000","69100","1400000US06081609100","Census Tract 6091, San Mateo County, California"
"1473100","123476","1400000US06081609201","Census Tract 6092.01, San Mateo County, California"
"1156300","81375","1400000US06081609202","Census Tract 6092.02, San Mateo County, California"
"1738600","124701","1400000US06081609300","Census Tract 6093, San Mateo County, California"
"1889800","211100","1400000US06081609400","Census Tract 6094, San Mateo County, California"
"1675900","63683","1400000US06081609500","Census Tract 6095, San Mateo County, California"
"1901500","131812","1400000US06081609601","Census Tract 6096.01, San Mateo County, California"
"1646000","82475","1400000US06081609602","Census Tract 6096.02, San Mateo County, California"
"1690100","127187","1400000US06081609603","Census Tract 6096.03, San Mateo County, California"
"1956600","154895","1400000US06081609700","Census Tract 6097, San Mateo County, California"
"1422400","176674","1400000US06081609800","Census Tract 6098, San Mateo County, California"
"1604100","94461","1400000US06081609900","Census Tract 6099, San Mateo County, California"
"1277800","236022","1400000US06081610000","Census Tract 6100, San Mateo County, California"
"1003300","72767","1400000US06081610100","Census Tract 6101, San Mateo County, California"
"849000","96728","1400000US06081610201","Census Tract 6102.01, San Mateo County, California"
"2,000,000+","***","1400000US06081610202","Census Tract 6102.02, San Mateo County, California"
"869800","79917","1400000US06081610203","Census Tract 6102.03, San Mateo County, California"
"244000","78753","1400000US06081610302","Census Tract 6103.02, San Mateo County, California"
"1439600","101785","1400000US06081610303","Census Tract 6103.03, San Mateo County, California"
"1157800","99146","1400000US06081610304","Census Tract 6103.04, San Mateo County, California"
"972100","95415","1400000US06081610400","Census Tract 6104, San Mateo County, California"
"865200","57489","1400000US06081610500","Census Tract 6105, San Mateo County, California"
"837400","76676","1400000US06081610601","Census Tract 6106.01, San Mateo County, California"
"1176700","98485","1400000US06081610602","Census Tract 6106.02, San Mateo County, California"
"1094400","133868","1400000US06081610700","Census Tract 6107, San Mateo County, California"
"882500","94452","1400000US06081610800","Census Tract 6108, San Mateo County, California"
"1056600","122173","1400000US06081610900","Census Tract 6109, San Mateo County, California"
"1213000","89513","1400000US06081611000","Census Tract 6110, San Mateo County, California"
"1560400","73934","1400000US06081611100","Census Tract 6111, San Mateo County, California"
"1522600","79432","1400000US06081611200","Census Tract 6112, San Mateo County, California"
"1565400","86315","1400000US06081611300","Census Tract 6113, San Mateo County, California"
"2,000,000+","***","1400000US06081611400","Census Tract 6114, San Mateo County, California"
"2,000,000+","***","1400000US06081611500","Census Tract 6115, San Mateo County, California"
"1725100","67235","1400000US06081611600","Census Tract 6116, San Mateo County, California"
"875000","76371","1400000US06081611700","Census Tract 6117, San Mateo County, California"
"777200","60814","1400000US06081611800","Census Tract 6118, San Mateo County, California"
"849000","58890","1400000US06081611900","Census Tract 6119, San Mateo County, California"
"833300","43192","1400000US06081612000","Census Tract 6120, San Mateo County, California"
"1208300","547718","1400000US06081612100","Census Tract 6121, San Mateo County, California"
"2,000,000+","***","1400000US06081612500","Census Tract 6125, San Mateo County, California"
"2,000,000+","***","1400000US06081612600","Census Tract 6126, San Mateo County, California"
"2,000,000+","***","1400000US06081612700","Census Tract 6127, San Mateo County, California"
"2,000,000+","***","1400000US06081612800","Census Tract 6128, San Mateo County, California"
"2,000,000+","***","1400000US06081612900","Census Tract 6129, San Mateo County, California"
"2,000,000+","***","1400000US06081613000","Census Tract 6130, San Mateo County, California"
"2,000,000+","***","1400000US06081613200","Census Tract 6132, San Mateo County, California"
"2,000,000+","***","1400000US06081613300","Census Tract 6133, San Mateo County, California"
"2,000,000+","***","1400000US06081613400","Census Tract 6134, San Mateo County, California"
"920700","55941","1400000US06081613501","Census Tract 6135.01, San Mateo County, California"
"1145200","75388","1400000US06081613502","Census Tract 6135.02, San Mateo County, California"
"988000","105103","1400000US06081613600","Census Tract 6136, San Mateo County, California"
"1054900","86522","1400000US06081613700","Census Tract 6137, San Mateo County, California"
"925800","136617","1400000US06081613800","Census Tract 6138, San Mateo County, California"
"2,000,000+","***","1400000US06081613900","Census Tract 6139, San Mateo County, California"
"1025600","56098","1400000US06081614000","Census Tract 6140, San Mateo County, California"
"-","**","1400000US06081984300","Census Tract 9843, San Mateo County, California"
"-","**","1400000US06081990100","Census Tract 9901, San Mateo County, California"
"457300","61416","1400000US06083000101","Census Tract 1.01, Santa Barbara County, California"
"840900","87355","1400000US06083000102","Census Tract 1.02, Santa Barbara County, California"
"1409400","236406","1400000US06083000103","Census Tract 1.03, Santa Barbara County, California"
"913500","53331","1400000US06083000200","Census Tract 2, Santa Barbara County, California"
"934800","139353","1400000US06083000301","Census Tract 3.01, Santa Barbara County, California"
"842700","99261","1400000US06083000302","Census Tract 3.02, Santa Barbara County, California"
"1371300","293975","1400000US06083000400","Census Tract 4, Santa Barbara County, California"
"1330100","255262","1400000US06083000501","Census Tract 5.01, Santa Barbara County, California"
"1109600","54342","1400000US06083000502","Census Tract 5.02, Santa Barbara County, California"
"1359600","349553","1400000US06083000600","Census Tract 6, Santa Barbara County, California"
"1754400","278040","1400000US06083000700","Census Tract 7, Santa Barbara County, California"
"743400","97141","1400000US06083000801","Census Tract 8.01, Santa Barbara County, California"
"743100","118993","1400000US06083000804","Census Tract 8.04, Santa Barbara County, California"
"1285900","393432","1400000US06083000900","Census Tract 9, Santa Barbara County, California"
"767200","249379","1400000US06083001000","Census Tract 10, Santa Barbara County, California"
"819500","59788","1400000US06083001101","Census Tract 11.01, Santa Barbara County, California"
"682100","52683","1400000US06083001102","Census Tract 11.02, Santa Barbara County, California"
"1118600","110697","1400000US06083001203","Census Tract 12.03, Santa Barbara County, California"
"670600","64342","1400000US06083001206","Census Tract 12.06, Santa Barbara County, California"
"1211700","52897","1400000US06083001208","Census Tract 12.08, Santa Barbara County, California"
"1122100","73022","1400000US06083001304","Census Tract 13.04, Santa Barbara County, California"
"1004200","96764","1400000US06083001306","Census Tract 13.06, Santa Barbara County, California"
"2,000,000+","***","1400000US06083001402","Census Tract 14.02, Santa Barbara County, California"
"2,000,000+","***","1400000US06083001500","Census Tract 15, Santa Barbara County, California"
"838100","22146","1400000US06083001601","Census Tract 16.01, Santa Barbara County, California"
"770100","116345","1400000US06083001604","Census Tract 16.04, Santa Barbara County, California"
"401100","50817","1400000US06083001704","Census Tract 17.04, Santa Barbara County, California"
"1276000","470777","1400000US06083001706","Census Tract 17.06, Santa Barbara County, California"
"171900","57832","1400000US06083001800","Census Tract 18, Santa Barbara County, California"
"535700","51419","1400000US06083001901","Census Tract 19.01, Santa Barbara County, California"
"748500","55939","1400000US06083001903","Census Tract 19.03, Santa Barbara County, California"
"1225600","170883","1400000US06083001905","Census Tract 19.05, Santa Barbara County, California"
"858100","39839","1400000US06083001906","Census Tract 19.06, Santa Barbara County, California"
"385900","19497","1400000US06083002005","Census Tract 20.05, Santa Barbara County, California"
"711500","35157","1400000US06083002006","Census Tract 20.06, Santa Barbara County, California"
"398500","21689","1400000US06083002007","Census Tract 20.07, Santa Barbara County, California"
"365500","20888","1400000US06083002008","Census Tract 20.08, Santa Barbara County, California"
"446300","20489","1400000US06083002009","Census Tract 20.09, Santa Barbara County, California"
"429300","12916","1400000US06083002010","Census Tract 20.10, Santa Barbara County, California"
"360400","36651","1400000US06083002011","Census Tract 20.11, Santa Barbara County, California"
"470000","29238","1400000US06083002012","Census Tract 20.12, Santa Barbara County, California"
"601900","27954","1400000US06083002013","Census Tract 20.13, Santa Barbara County, California"
"331500","83349","1400000US06083002101","Census Tract 21.01, Santa Barbara County, California"
"365000","17385","1400000US06083002102","Census Tract 21.02, Santa Barbara County, California"
"320100","38818","1400000US06083002103","Census Tract 21.03, Santa Barbara County, California"
"324400","24017","1400000US06083002205","Census Tract 22.05, Santa Barbara County, California"
"346500","20319","1400000US06083002206","Census Tract 22.06, Santa Barbara County, California"
"305200","23562","1400000US06083002209","Census Tract 22.09, Santa Barbara County, California"
"351700","15712","1400000US06083002210","Census Tract 22.10, Santa Barbara County, California"
"360900","24887","1400000US06083002211","Census Tract 22.11, Santa Barbara County, California"
"319300","17165","1400000US06083002303","Census Tract 23.03, Santa Barbara County, California"
"272000","37265","1400000US06083002304","Census Tract 23.04, Santa Barbara County, California"
"318000","20163","1400000US06083002305","Census Tract 23.05, Santa Barbara County, California"
"316200","15484","1400000US06083002306","Census Tract 23.06, Santa Barbara County, California"
"355000","13768","1400000US06083002402","Census Tract 24.02, Santa Barbara County, California"
"321800","42131","1400000US06083002403","Census Tract 24.03, Santa Barbara County, California"
"293800","31367","1400000US06083002404","Census Tract 24.04, Santa Barbara County, California"
"257200","29384","1400000US06083002502","Census Tract 25.02, Santa Barbara County, California"
"-","**","1400000US06083002604","Census Tract 26.04, Santa Barbara County, California"
"-","**","1400000US06083002606","Census Tract 26.06, Santa Barbara County, California"
"268100","34765","1400000US06083002702","Census Tract 27.02, Santa Barbara County, California"
"319100","18281","1400000US06083002703","Census Tract 27.03, Santa Barbara County, California"
"283700","16790","1400000US06083002705","Census Tract 27.05, Santa Barbara County, California"
"241500","26665","1400000US06083002706","Census Tract 27.06, Santa Barbara County, California"
"344800","17895","1400000US06083002707","Census Tract 27.07, Santa Barbara County, California"
"345500","20136","1400000US06083002708","Census Tract 27.08, Santa Barbara County, California"
"330300","22329","1400000US06083002802","Census Tract 28.02, Santa Barbara County, California"
"314900","23165","1400000US06083002806","Census Tract 28.06, Santa Barbara County, California"
"391000","20019","1400000US06083002808","Census Tract 28.08, Santa Barbara County, California"
"404700","40223","1400000US06083002809","Census Tract 28.09, Santa Barbara County, California"
"845100","19448","1400000US06083002906","Census Tract 29.06, Santa Barbara County, California"
"1229600","73502","1400000US06083002907","Census Tract 29.07, Santa Barbara County, California"
"814400","22227","1400000US06083002909","Census Tract 29.09, Santa Barbara County, California"
"870500","30517","1400000US06083002913","Census Tract 29.13, Santa Barbara County, California"
"864100","25091","1400000US06083002914","Census Tract 29.14, Santa Barbara County, California"
"628500","98386","1400000US06083002915","Census Tract 29.15, Santa Barbara County, California"
"853200","37530","1400000US06083002922","Census Tract 29.22, Santa Barbara County, California"
"-","**","1400000US06083002924","Census Tract 29.24, Santa Barbara County, California"
"-","**","1400000US06083002926","Census Tract 29.26, Santa Barbara County, California"
"441700","162784","1400000US06083002928","Census Tract 29.28, Santa Barbara County, California"
"709500","92553","1400000US06083002930","Census Tract 29.30, Santa Barbara County, California"
"936200","55495","1400000US06083002932","Census Tract 29.32, Santa Barbara County, California"
"461300","111289","1400000US06083003001","Census Tract 30.01, Santa Barbara County, California"
"844200","15585","1400000US06083003004","Census Tract 30.04, Santa Barbara County, California"
"901600","26375","1400000US06083003005","Census Tract 30.05, Santa Barbara County, California"
"2,000,000+","***","1400000US06083003007","Census Tract 30.07, Santa Barbara County, California"
"348400","21966","1400000US06083003102","Census Tract 31.02, Santa Barbara County, California"
"-","**","1400000US06083980000","Census Tract 9800, Santa Barbara County, California"
"-","**","1400000US06083980100","Census Tract 9801, Santa Barbara County, California"
"-","**","1400000US06083990000","Census Tract 9900, Santa Barbara County, California"
"777800","65684","1400000US06085500100","Census Tract 5001, Santa Clara County, California"
"739300","137248","1400000US06085500200","Census Tract 5002, Santa Clara County, California"
"833200","55190","1400000US06085500300","Census Tract 5003, Santa Clara County, California"
"1186700","120652","1400000US06085500400","Census Tract 5004, Santa Clara County, California"
"1088700","71186","1400000US06085500500","Census Tract 5005, Santa Clara County, California"
"1065500","117677","1400000US06085500600","Census Tract 5006, Santa Clara County, California"
"658300","52103","1400000US06085500800","Census Tract 5008, Santa Clara County, California"
"721200","52444","1400000US06085500901","Census Tract 5009.01, Santa Clara County, California"
"1150000","495870","1400000US06085500902","Census Tract 5009.02, Santa Clara County, California"
"833900","113523","1400000US06085501000","Census Tract 5010, Santa Clara County, California"
"709800","61303","1400000US06085501101","Census Tract 5011.01, Santa Clara County, California"
"745300","58505","1400000US06085501102","Census Tract 5011.02, Santa Clara County, California"
"708600","54074","1400000US06085501200","Census Tract 5012, Santa Clara County, California"
"992800","79194","1400000US06085501300","Census Tract 5013, Santa Clara County, California"
"484300","51707","1400000US06085501401","Census Tract 5014.01, Santa Clara County, California"
"644200","63906","1400000US06085501402","Census Tract 5014.02, Santa Clara County, California"
"518100","64757","1400000US06085501501","Census Tract 5015.01, Santa Clara County, California"
"677100","77996","1400000US06085501502","Census Tract 5015.02, Santa Clara County, California"
"786600","88920","1400000US06085501600","Census Tract 5016, Santa Clara County, California"
"668400","102415","1400000US06085501700","Census Tract 5017, Santa Clara County, California"
"890600","26177","1400000US06085501800","Census Tract 5018, Santa Clara County, California"
"676700","74113","1400000US06085501900","Census Tract 5019, Santa Clara County, California"
"808900","96285","1400000US06085502001","Census Tract 5020.01, Santa Clara County, California"
"829900","70996","1400000US06085502002","Census Tract 5020.02, Santa Clara County, California"
"841100","65664","1400000US06085502101","Census Tract 5021.01, Santa Clara County, California"
"867100","66499","1400000US06085502102","Census Tract 5021.02, Santa Clara County, California"
"728500","82342","1400000US06085502201","Census Tract 5022.01, Santa Clara County, California"
"883500","53034","1400000US06085502202","Census Tract 5022.02, Santa Clara County, California"
"1429200","159631","1400000US06085502301","Census Tract 5023.01, Santa Clara County, California"
"1519700","143165","1400000US06085502302","Census Tract 5023.02, Santa Clara County, California"
"1129700","61511","1400000US06085502400","Census Tract 5024, Santa Clara County, California"
"1246800","72347","1400000US06085502500","Census Tract 5025, Santa Clara County, California"
"1332600","73383","1400000US06085502601","Census Tract 5026.01, Santa Clara County, California"
"1205900","90830","1400000US06085502603","Census Tract 5026.03, Santa Clara County, California"
"580500","145946","1400000US06085502604","Census Tract 5026.04, Santa Clara County, California"
"1071300","55337","1400000US06085502701","Census Tract 5027.01, Santa Clara County, California"
"1057400","54675","1400000US06085502702","Census Tract 5027.02, Santa Clara County, California"
"1146200","57268","1400000US06085502800","Census Tract 5028, Santa Clara County, California"
"989700","70959","1400000US06085502901","Census Tract 5029.01, Santa Clara County, California"
"1149200","51670","1400000US06085502902","Census Tract 5029.02, Santa Clara County, California"
"1155000","46392","1400000US06085502903","Census Tract 5029.03, Santa Clara County, California"
"963400","70044","1400000US06085502906","Census Tract 5029.06, Santa Clara County, California"
"953200","34727","1400000US06085502907","Census Tract 5029.07, Santa Clara County, California"
"996600","56164","1400000US06085502908","Census Tract 5029.08, Santa Clara County, California"
"865000","57510","1400000US06085502909","Census Tract 5029.09, Santa Clara County, California"
"962600","66003","1400000US06085502910","Census Tract 5029.10, Santa Clara County, California"
"1157800","80624","1400000US06085503001","Census Tract 5030.01, Santa Clara County, California"
"1063400","71061","1400000US06085503002","Census Tract 5030.02, Santa Clara County, California"
"979700","48699","1400000US06085503003","Census Tract 5030.03, Santa Clara County, California"
"666300","53364","1400000US06085503105","Census Tract 5031.05, Santa Clara County, California"
"863000","42734","1400000US06085503108","Census Tract 5031.08, Santa Clara County, California"
"-","**","1400000US06085503110","Census Tract 5031.10, Santa Clara County, California"
"628900","29062","1400000US06085503111","Census Tract 5031.11, Santa Clara County, California"
"596500","68036","1400000US06085503112","Census Tract 5031.12, Santa Clara County, California"
"610500","47185","1400000US06085503113","Census Tract 5031.13, Santa Clara County, California"
"549400","51758","1400000US06085503115","Census Tract 5031.15, Santa Clara County, California"
"239200","43233","1400000US06085503116","Census Tract 5031.16, Santa Clara County, California"
"567900","67823","1400000US06085503117","Census Tract 5031.17, Santa Clara County, California"
"472700","46553","1400000US06085503118","Census Tract 5031.18, Santa Clara County, California"
"512300","66487","1400000US06085503121","Census Tract 5031.21, Santa Clara County, California"
"122200","36753","1400000US06085503122","Census Tract 5031.22, Santa Clara County, California"
"-","**","1400000US06085503123","Census Tract 5031.23, Santa Clara County, California"
"493100","48665","1400000US06085503204","Census Tract 5032.04, Santa Clara County, California"
"717200","32332","1400000US06085503207","Census Tract 5032.07, Santa Clara County, California"
"647300","24827","1400000US06085503208","Census Tract 5032.08, Santa Clara County, California"
"644400","14638","1400000US06085503210","Census Tract 5032.10, Santa Clara County, California"
"711600","38253","1400000US06085503211","Census Tract 5032.11, Santa Clara County, California"
"712900","33038","1400000US06085503212","Census Tract 5032.12, Santa Clara County, California"
"296400","72484","1400000US06085503213","Census Tract 5032.13, Santa Clara County, California"
"225700","27331","1400000US06085503214","Census Tract 5032.14, Santa Clara County, California"
"460300","29986","1400000US06085503217","Census Tract 5032.17, Santa Clara County, California"
"635500","17046","1400000US06085503218","Census Tract 5032.18, Santa Clara County, California"
"529100","58737","1400000US06085503304","Census Tract 5033.04, Santa Clara County, California"
"596300","27211","1400000US06085503305","Census Tract 5033.05, Santa Clara County, California"
"564300","38820","1400000US06085503306","Census Tract 5033.06, Santa Clara County, California"
"895800","75169","1400000US06085503312","Census Tract 5033.12, Santa Clara County, California"
"949500","39018","1400000US06085503313","Census Tract 5033.13, Santa Clara County, California"
"732300","64229","1400000US06085503315","Census Tract 5033.15, Santa Clara County, California"
"870000","36514","1400000US06085503321","Census Tract 5033.21, Santa Clara County, California"
"786500","36782","1400000US06085503322","Census Tract 5033.22, Santa Clara County, California"
"774600","59775","1400000US06085503323","Census Tract 5033.23, Santa Clara County, California"
"938300","30918","1400000US06085503324","Census Tract 5033.24, Santa Clara County, California"
"804600","49304","1400000US06085503325","Census Tract 5033.25, Santa Clara County, California"
"1169900","44306","1400000US06085503326","Census Tract 5033.26, Santa Clara County, California"
"827800","31336","1400000US06085503327","Census Tract 5033.27, Santa Clara County, California"
"1070400","49194","1400000US06085503329","Census Tract 5033.29, Santa Clara County, California"
"1279400","91730","1400000US06085503330","Census Tract 5033.30, Santa Clara County, California"
"837900","42328","1400000US06085503331","Census Tract 5033.31, Santa Clara County, California"
"881300","51673","1400000US06085503332","Census Tract 5033.32, Santa Clara County, California"
"874500","82990","1400000US06085503333","Census Tract 5033.33, Santa Clara County, California"
"1660000","111288","1400000US06085503334","Census Tract 5033.34, Santa Clara County, California"
"606200","35203","1400000US06085503336","Census Tract 5033.36, Santa Clara County, California"
"583500","57619","1400000US06085503337","Census Tract 5033.37, Santa Clara County, California"
"603600","29143","1400000US06085503401","Census Tract 5034.01, Santa Clara County, California"
"606500","27170","1400000US06085503402","Census Tract 5034.02, Santa Clara County, California"
"609300","18156","1400000US06085503504","Census Tract 5035.04, Santa Clara County, California"
"599600","18526","1400000US06085503506","Census Tract 5035.06, Santa Clara County, California"
"643200","32435","1400000US06085503507","Census Tract 5035.07, Santa Clara County, California"
"584900","30804","1400000US06085503508","Census Tract 5035.08, Santa Clara County, California"
"661600","26359","1400000US06085503509","Census Tract 5035.09, Santa Clara County, California"
"567700","37782","1400000US06085503510","Census Tract 5035.10, Santa Clara County, California"
"635200","20190","1400000US06085503511","Census Tract 5035.11, Santa Clara County, California"
"651100","43438","1400000US06085503601","Census Tract 5036.01, Santa Clara County, California"
"550900","53329","1400000US06085503602","Census Tract 5036.02, Santa Clara County, California"
"628500","27426","1400000US06085503703","Census Tract 5037.03, Santa Clara County, California"
"488100","53974","1400000US06085503707","Census Tract 5037.07, Santa Clara County, California"
"663700","35139","1400000US06085503708","Census Tract 5037.08, Santa Clara County, California"
"744600","120157","1400000US06085503709","Census Tract 5037.09, Santa Clara County, California"
"657700","107090","1400000US06085503710","Census Tract 5037.10, Santa Clara County, California"
"602400","31318","1400000US06085503711","Census Tract 5037.11, Santa Clara County, California"
"440600","26893","1400000US06085503712","Census Tract 5037.12, Santa Clara County, California"
"342600","25322","1400000US06085503713","Census Tract 5037.13, Santa Clara County, California"
"752000","56945","1400000US06085503802","Census Tract 5038.02, Santa Clara County, California"
"826000","60338","1400000US06085503803","Census Tract 5038.03, Santa Clara County, California"
"672100","35144","1400000US06085503804","Census Tract 5038.04, Santa Clara County, California"
"644000","22783","1400000US06085503902","Census Tract 5039.02, Santa Clara County, California"
