,ZIP,CensusTract,SizeRank,State,City,CountyName,12/31/2015,12/31/2019
11178,95126,6085501900,1883,CA,San Jose,Santa Clara County,857438.0,1087351.0
11179,95126,6085500800,1883,CA,San Jose,Santa Clara County,857438.0,1087351.0
11180,95126,6085500500,1883,CA,San Jose,Santa Clara County,857438.0,1087351.0
11181,95126,6085500300,1883,CA,San Jose,Santa Clara County,857438.0,1087351.0
11182,95127,6085503312,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11183,95127,6085503510,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11184,95127,6085504202,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11185,95127,6085513500,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11186,95127,6085503802,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11187,95127,6085503511,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11188,95127,6085503804,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11189,95127,6085504102,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11190,95127,6085503509,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11191,95127,6085504001,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11192,95127,6085504101,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11193,95127,6085503803,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11194,95127,6085504002,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11195,95127,6085503903,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11196,95127,6085503902,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11197,95127,6085503508,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11198,95127,6085504201,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11199,95127,6085503713,1866,CA,San Jose,Santa Clara County,645561.0,810427.0
11200,95128,6085506501,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11201,95128,6085502101,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11202,95128,6085502102,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11203,95128,6085502001,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11204,95128,6085502201,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11205,95128,6085506401,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11206,95128,6085505800,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11207,95128,6085502002,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11208,95128,6085506301,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11209,95128,6085506402,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11210,95128,6085500500,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11211,95128,6085506302,2661,CA,San Jose,Santa Clara County,943052.0,1188542.0
11212,95129,6085506202,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11213,95129,6085506102,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11214,95129,6085506203,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11215,95129,6085506604,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11216,95129,6085506103,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11217,95129,6085506601,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11218,95129,6085508004,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11219,95129,6085507904,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11220,95129,6085506304,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11221,95129,6085506301,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11222,95129,6085507808,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11223,95129,6085506204,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11224,95129,6085507906,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11225,95129,6085506305,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11226,95129,6085507402,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11227,95129,6085507807,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11228,95129,6085507905,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11229,95129,6085507903,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11230,95129,6085508003,2386,CA,San Jose,Santa Clara County,1574014.0,1820119.0
11231,95130,6085506604,8983,CA,San Jose,Santa Clara County,1228333.0,1444004.0
11232,95130,6085506606,8983,CA,San Jose,Santa Clara County,1228333.0,1444004.0
11233,95130,6085506601,8983,CA,San Jose,Santa Clara County,1228333.0,1444004.0
11234,95130,6085506605,8983,CA,San Jose,Santa Clara County,1228333.0,1444004.0
11235,95131,6085505006,5154,CA,San Jose,Santa Clara County,838672.0,1076413.0
11236,95131,6085504316,5154,CA,San Jose,Santa Clara County,838672.0,1076413.0
11237,95131,6085504311,5154,CA,San Jose,Santa Clara County,838672.0,1076413.0
11238,95131,6085504323,5154,CA,San Jose,Santa Clara County,838672.0,1076413.0
11239,95131,6085504322,5154,CA,San Jose,Santa Clara County,838672.0,1076413.0
11240,95131,6085504318,5154,CA,San Jose,Santa Clara County,838672.0,1076413.0
11241,95131,6085504317,5154,CA,San Jose,Santa Clara County,838672.0,1076413.0
11242,95132,6085504321,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11243,95132,6085504415,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11244,95132,6085504307,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11245,95132,6085504308,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11246,95132,6085504314,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11247,95132,6085503803,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11248,95132,6085513500,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11249,95132,6085504201,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11250,95132,6085504320,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11251,95132,6085504410,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11252,95132,6085504417,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11253,95132,6085504411,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11254,95132,6085504315,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11255,95132,6085504323,3733,CA,San Jose,Santa Clara County,878150.0,1144831.0
11256,95133,6085504316,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11257,95133,6085504317,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11258,95133,6085504307,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11259,95133,6085504318,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11260,95133,6085504311,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11261,95133,6085504319,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11262,95133,6085503601,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11263,95133,6085503708,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11264,95133,6085503804,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11265,95133,6085503709,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11266,95133,6085503803,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11267,95133,6085504321,5733,CA,San Jose,Santa Clara County,733046.0,907630.0
11268,95134,6085504602,2681,CA,San Jose,Santa Clara County,809420.0,1007583.0
11269,95134,6085505006,2681,CA,San Jose,Santa Clara County,809420.0,1007583.0
11270,95134,6085505008,2681,CA,San Jose,Santa Clara County,809420.0,1007583.0
11271,95134,6085505009,2681,CA,San Jose,Santa Clara County,809420.0,1007583.0
11272,95135,6085503326,6804,CA,San Jose,Santa Clara County,1032725.0,1237579.0
11273,95135,6085513500,6804,CA,San Jose,Santa Clara County,1032725.0,1237579.0
11274,95135,6085503327,6804,CA,San Jose,Santa Clara County,1032725.0,1237579.0
11275,95135,6085503331,6804,CA,San Jose,Santa Clara County,1032725.0,1237579.0
11276,95135,6085503332,6804,CA,San Jose,Santa Clara County,1032725.0,1237579.0
11277,95135,6085503330,6804,CA,San Jose,Santa Clara County,1032725.0,1237579.0
11278,95135,6085503334,6804,CA,San Jose,Santa Clara County,1032725.0,1237579.0
11279,95135,6085503329,6804,CA,San Jose,Santa Clara County,1032725.0,1237579.0
11280,95135,6085503325,6804,CA,San Jose,Santa Clara County,1032725.0,1237579.0
11281,95136,6085512026,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11282,95136,6085503115,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11283,95136,6085512020,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11284,95136,6085503116,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11285,95136,6085503003,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11286,95136,6085512005,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11287,95136,6085512025,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11288,95136,6085512024,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11289,95136,6085512021,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11290,95136,6085503108,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11291,95136,6085512023,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11292,95136,6085512019,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11293,95136,6085512022,1794,CA,San Jose,Santa Clara County,819663.0,999479.0
11294,95138,6085513500,7945,CA,San Jose,Santa Clara County,1074260.0,1254692.0
11295,95138,6085512038,7945,CA,San Jose,Santa Clara County,1074260.0,1254692.0
11296,95138,6085512039,7945,CA,San Jose,Santa Clara County,1074260.0,1254692.0
11297,95138,6085512001,7945,CA,San Jose,Santa Clara County,1074260.0,1254692.0
11298,95138,6085503334,7945,CA,San Jose,Santa Clara County,1074260.0,1254692.0
11299,95139,6085512034,13153,CA,San Jose,Santa Clara County,760263.0,944269.0
11300,95139,6085512035,13153,CA,San Jose,Santa Clara County,760263.0,944269.0
11301,95140,6085503312,28821,CA,East Foothills,Santa Clara County,1215726.0,1478612.0
11302,95140,6085513500,28821,CA,East Foothills,Santa Clara County,1215726.0,1478612.0
11303,95140,6085504202,28821,CA,East Foothills,Santa Clara County,1215726.0,1478612.0
11304,95148,6085503511,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11305,95148,6085503325,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11306,95148,6085503326,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11307,95148,6085513500,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11308,95148,6085503322,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11309,95148,6085503315,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11310,95148,6085503312,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11311,95148,6085503324,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11312,95148,6085503323,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11313,95148,6085503306,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11314,95148,6085503313,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11315,95148,6085503330,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11316,95148,6085503509,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11317,95148,6085503321,3922,CA,San Jose,Santa Clara County,845691.0,1040667.0
11318,95202,6077000402,11123,CA,Stockton,San Joaquin County,148592.0,250837.0
11319,95202,6077000100,11123,CA,Stockton,San Joaquin County,148592.0,250837.0
11320,95202,6077000300,11123,CA,Stockton,San Joaquin County,148592.0,250837.0
11321,95203,6077001102,8264,CA,Stockton,San Joaquin County,162824.0,249831.0
11322,95203,6077000401,8264,CA,Stockton,San Joaquin County,162824.0,249831.0
11323,95203,6077000402,8264,CA,Stockton,San Joaquin County,162824.0,249831.0
11324,95203,6077000801,8264,CA,Stockton,San Joaquin County,162824.0,249831.0
11325,95203,6077001200,8264,CA,Stockton,San Joaquin County,162824.0,249831.0
11326,95203,6077000100,8264,CA,Stockton,San Joaquin County,162824.0,249831.0
11327,95203,6077000300,8264,CA,Stockton,San Joaquin County,162824.0,249831.0
11328,95203,6077000900,8264,CA,Stockton,San Joaquin County,162824.0,249831.0
11329,95203,6077003900,8264,CA,Stockton,San Joaquin County,162824.0,249831.0
11330,95203,6077000700,8264,CA,Stockton,San Joaquin County,162824.0,249831.0
11331,95204,6077001200,3637,CA,Stockton,San Joaquin County,187210.0,269722.0
11332,95204,6077001500,3637,CA,Stockton,San Joaquin County,187210.0,269722.0
11333,95204,6077001300,3637,CA,Stockton,San Joaquin County,187210.0,269722.0
11334,95204,6077001000,3637,CA,Stockton,San Joaquin County,187210.0,269722.0
11335,95204,6077001101,3637,CA,Stockton,San Joaquin County,187210.0,269722.0
11336,95204,6077000401,3637,CA,Stockton,San Joaquin County,187210.0,269722.0
11337,95204,6077001400,3637,CA,Stockton,San Joaquin County,187210.0,269722.0
11338,95204,6077000402,3637,CA,Stockton,San Joaquin County,187210.0,269722.0
11339,95204,6077001102,3637,CA,Stockton,San Joaquin County,187210.0,269722.0
11340,95205,6077002202,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11341,95205,6077000600,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11342,95205,6077001600,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11343,95205,6077002000,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11344,95205,6077002800,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11345,95205,6077003601,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11346,95205,6077002100,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11347,95205,6077001300,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11348,95205,6077001900,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11349,95205,6077001500,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11350,95205,6077001800,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11351,95205,6077001700,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11352,95205,6077000500,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11353,95205,6077003500,4034,CA,Stockton,San Joaquin County,138808.0,226691.0
11354,95206,6077002201,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11355,95206,6077003801,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11356,95206,6077002300,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11357,95206,6077003802,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11358,95206,6077003900,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11359,95206,6077002100,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11360,95206,6077002401,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11361,95206,6077002202,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11362,95206,6077000801,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11363,95206,6077002800,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11364,95206,6077002504,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11365,95206,6077003803,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11366,95206,6077002402,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11367,95206,6077000700,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11368,95206,6077002503,1249,CA,Stockton,San Joaquin County,203262.0,299130.0
11369,95207,6077003111,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11370,95207,6077003312,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11371,95207,6077003313,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11372,95207,6077003112,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11373,95207,6077003308,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11374,95207,6077003113,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11375,95207,6077003217,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11376,95207,6077003305,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11377,95207,6077003216,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11378,95207,6077003109,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11379,95207,6077003110,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11380,95207,6077003203,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11381,95207,6077003306,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11382,95207,6077003307,1046,CA,Stockton,San Joaquin County,209568.0,294579.0
11383,95209,6077003210,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11384,95209,6077004102,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11385,95209,6077003208,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11386,95209,6077004002,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11387,95209,6077003205,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11388,95209,6077003203,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11389,95209,6077003216,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11390,95209,6077003213,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11391,95209,6077003214,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11392,95209,6077003217,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11393,95209,6077003209,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11394,95209,6077004106,2974,CA,Stockton,San Joaquin County,267998.0,357025.0
11395,95210,6077003403,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11396,95210,6077003205,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11397,95210,6077003311,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11398,95210,6077003404,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11399,95210,6077003208,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11400,95210,6077003203,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11401,95210,6077003407,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11402,95210,6077003410,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11403,95210,6077003209,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11404,95210,6077003310,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11405,95210,6077003307,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11406,95210,6077003406,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11407,95210,6077004102,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11408,95210,6077003409,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11409,95210,6077003405,3674,CA,Stockton,San Joaquin County,195140.0,280949.0
11410,95212,6077004704,6533,CA,Stockton,San Joaquin County,307090.0,395535.0
11411,95212,6077003500,6533,CA,Stockton,San Joaquin County,307090.0,395535.0
11412,95212,6077004102,6533,CA,Stockton,San Joaquin County,307090.0,395535.0
11413,95215,6077002800,7158,CA,Garden Acres,San Joaquin County,184348.0,271497.0
11414,95215,6077002100,7158,CA,Garden Acres,San Joaquin County,184348.0,271497.0
11415,95215,6077004800,7158,CA,Garden Acres,San Joaquin County,184348.0,271497.0
11416,95215,6077003601,7158,CA,Garden Acres,San Joaquin County,184348.0,271497.0
11417,95215,6077005131,7158,CA,Garden Acres,San Joaquin County,184348.0,271497.0
11418,95215,6077002701,7158,CA,Garden Acres,San Joaquin County,184348.0,271497.0
11419,95215,6077003803,7158,CA,Garden Acres,San Joaquin County,184348.0,271497.0
11420,95215,6077002702,7158,CA,Garden Acres,San Joaquin County,184348.0,271497.0
11421,95215,6077003700,7158,CA,Garden Acres,San Joaquin County,184348.0,271497.0
11422,95215,6077003602,7158,CA,Garden Acres,San Joaquin County,184348.0,271497.0
11423,95215,6077004902,7158,CA,Garden Acres,San Joaquin County,184348.0,271497.0
11424,95219,6077003106,4259,CA,Stockton,San Joaquin County,321585.0,399102.0
11425,95219,6077003900,4259,CA,Stockton,San Joaquin County,321585.0,399102.0
11426,95219,6077004002,4259,CA,Stockton,San Joaquin County,321585.0,399102.0
11427,95219,6077004001,4259,CA,Stockton,San Joaquin County,321585.0,399102.0
11428,95219,6077003114,4259,CA,Stockton,San Joaquin County,321585.0,399102.0
11429,95219,6077003108,4259,CA,Stockton,San Joaquin County,321585.0,399102.0
11430,95219,6077003215,4259,CA,Stockton,San Joaquin County,321585.0,399102.0
11431,95220,6077004600,12080,CA,Acampo,San Joaquin County,438774.0,559564.0
11432,95220,6077004703,12080,CA,Acampo,San Joaquin County,438774.0,559564.0
11441,95225,6009000210,23485,CA,Valley Springs,Calaveras County,345162.0,384345.0
11442,95227,6077004703,23128,CA,Lockeford,San Joaquin County,494228.0,634095.0
11444,95230,6077004902,25332,CA,Farmington,San Joaquin County,385330.0,505879.0
11445,95230,6099000101,25332,CA,Farmington,San Joaquin County,385330.0,505879.0
11446,95230,6077004800,25332,CA,Farmington,San Joaquin County,385330.0,505879.0
11447,95230,6009000220,25332,CA,Farmington,San Joaquin County,385330.0,505879.0
11448,95230,6009000120,25332,CA,Farmington,San Joaquin County,385330.0,505879.0
11449,95231,6077005119,15500,CA,French Camp,San Joaquin County,266158.0,369445.0
11450,95231,6077003803,15500,CA,French Camp,San Joaquin County,266158.0,369445.0
11452,95233,6009000501,28394,CA,Murphys,Calaveras County,263832.0,331079.0
11453,95236,6009000210,13105,CA,Linden,San Joaquin County,381850.0,492155.0
11454,95236,6077004800,13105,CA,Linden,San Joaquin County,381850.0,492155.0
11455,95236,6077004704,13105,CA,Linden,San Joaquin County,381850.0,492155.0
11456,95237,6077004704,14612,CA,Lockeford,San Joaquin County,301132.0,372148.0
11457,95237,6077004703,14612,CA,Lockeford,San Joaquin County,301132.0,372148.0
11458,95237,6077004701,14612,CA,Lockeford,San Joaquin County,301132.0,372148.0
11459,95240,6077004102,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11460,95240,6077004402,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11461,95240,6077004202,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11462,95240,6077004203,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11463,95240,6077004502,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11464,95240,6077004204,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11465,95240,6077004404,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11466,95240,6077004403,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11467,95240,6077004302,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11468,95240,6077004201,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11469,95240,6077004501,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11470,95240,6077004600,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11471,95240,6077004308,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11472,95240,6077004704,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11473,95240,6077004307,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11474,95240,6077004303,1785,CA,Lodi,San Joaquin County,255746.0,336673.0
11475,95242,6077004402,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11476,95242,6077004201,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11477,95242,6077004202,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11478,95242,6077004102,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11479,95242,6077004307,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11480,95242,6077004105,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11481,95242,6077004303,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11482,95242,6077004104,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11483,95242,6077004305,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11484,95242,6077004302,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11485,95242,6077004204,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11486,95242,6077004106,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11487,95242,6077004203,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11488,95242,6077004001,4587,CA,Lodi,San Joaquin County,328896.0,410279.0
11489,95245,6009000400,18436,CA,Mokelumne Hill,Calaveras County,248886.0,287236.0
11490,95245,6009000300,18436,CA,Mokelumne Hill,Calaveras County,248886.0,287236.0
11491,95246,6009000300,17902,CA,Mountain Ranch,Calaveras County,317533.0,290595.0
11492,95246,6009000400,17902,CA,Mountain Ranch,Calaveras County,317533.0,290595.0
11493,95246,6009000122,17902,CA,Mountain Ranch,Calaveras County,317533.0,290595.0
11494,95247,6009000122,12447,CA,Murphys,Calaveras County,337025.0,378189.0
11495,95247,6009000501,12447,CA,Murphys,Calaveras County,337025.0,378189.0
11496,95248,6009000400,26011,CA,Mokelumne Hill,Calaveras County,207631.0,245948.0
11497,95249,6009000122,13766,CA,San Andreas,Calaveras County,275068.0,275341.0
11498,95249,6009000300,13766,CA,San Andreas,Calaveras County,275068.0,275341.0
11499,95249,6009000121,13766,CA,San Andreas,Calaveras County,275068.0,275341.0
11504,95254,6009000210,24830,CA,Valley Springs,Calaveras County,356946.0,446653.0
11505,95255,6009000400,17740,CA,West Point,Calaveras County,218343.0,241829.0
11506,95257,6009000400,26983,CA,Wilseyville,Calaveras County,208344.0,221275.0
11507,95258,6077004600,12568,CA,Woodbridge,San Joaquin County,345754.0,433509.0
11508,95258,6077004105,12568,CA,Woodbridge,San Joaquin County,345754.0,433509.0
11509,95301,6047000602,3028,CA,Atwater,Merced County,205914.0,275196.0
11510,95301,6047000503,3028,CA,Atwater,Merced County,205914.0,275196.0
11511,95301,6047000505,3028,CA,Atwater,Merced County,205914.0,275196.0
11512,95301,6047000702,3028,CA,Atwater,Merced County,205914.0,275196.0
11513,95301,6047000802,3028,CA,Atwater,Merced County,205914.0,275196.0
11514,95301,6047000303,3028,CA,Atwater,Merced County,205914.0,275196.0
11515,95301,6047000701,3028,CA,Atwater,Merced County,205914.0,275196.0
11516,95301,6047000603,3028,CA,Atwater,Merced County,205914.0,275196.0
11517,95301,6047000902,3028,CA,Atwater,Merced County,205914.0,275196.0
11518,95301,6047000601,3028,CA,Atwater,Merced County,205914.0,275196.0
11519,95301,6047000801,3028,CA,Atwater,Merced County,205914.0,275196.0
11520,95301,6047000901,3028,CA,Atwater,Merced County,205914.0,275196.0
11521,95303,6047002500,24870,CA,Ballico,Merced County,381755.0,474621.0
11522,95303,6047000201,24870,CA,Ballico,Merced County,381755.0,474621.0
11523,95304,6077005210,9381,CA,Tracy,San Joaquin County,555030.0,680089.0
11524,95304,6077005202,9381,CA,Tracy,San Joaquin County,555030.0,680089.0
11525,95304,6077003900,9381,CA,Tracy,San Joaquin County,555030.0,680089.0
11526,95304,6077005501,9381,CA,Tracy,San Joaquin County,555030.0,680089.0
11527,95304,6077005206,9381,CA,Tracy,San Joaquin County,555030.0,680089.0
11528,95304,6077005502,9381,CA,Tracy,San Joaquin County,555030.0,680089.0
11529,95304,6077005207,9381,CA,Tracy,San Joaquin County,555030.0,680089.0
11530,95306,6043000102,23382,CA,Catheys Valley,Mariposa County,304642.0,358223.0
11531,95306,6043000101,23382,CA,Catheys Valley,Mariposa County,304642.0,358223.0
11532,95307,6099002701,2439,CA,Ceres,Stanislaus County,237018.0,317588.0
11533,95307,6099002603,2439,CA,Ceres,Stanislaus County,237018.0,317588.0
11534,95307,6099003001,2439,CA,Ceres,Stanislaus County,237018.0,317588.0
11535,95307,6099003100,2439,CA,Ceres,Stanislaus County,237018.0,317588.0
11536,95307,6099002501,2439,CA,Ceres,Stanislaus County,237018.0,317588.0
