,ZIP,CensusTract,SizeRank,RegionName,State,City,CountyName,12/31/2015,12/31/2019
2203,97201,41051004602,17242,93272,CA,Tipton,Tulare County,130231.0,163815.0
2204,97201,41051006001,17242,93272,CA,Tipton,Tulare County,130231.0,163815.0
2205,97201,41051005800,17242,93272,CA,Tipton,Tulare County,130231.0,163815.0
2206,97201,41051005700,17242,93272,CA,Tipton,Tulare County,130231.0,163815.0
2207,97201,41051005200,17242,93272,CA,Tipton,Tulare County,130231.0,163815.0
2208,97201,41051005600,17242,93272,CA,Tipton,Tulare County,130231.0,163815.0
2209,97201,41051010600,17242,93272,CA,Tipton,Tulare County,130231.0,163815.0
2210,97201,41051005900,17242,93272,CA,Tipton,Tulare County,130231.0,163815.0
2211,97201,41051005500,17242,93272,CA,Tipton,Tulare County,130231.0,163815.0
2212,98103,53033004600,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2213,98103,53033002700,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2214,98103,53033002900,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2215,98103,53033004900,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2216,98103,53033005400,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2217,98103,53033002800,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2218,98103,53033005200,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2219,98103,53033001300,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2220,98103,53033001701,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2221,98103,53033001900,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2222,98103,53033003600,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2223,98103,53033003400,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2224,98103,53033004500,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2225,98103,53033001702,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2226,98103,53033004800,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2227,98103,53033001800,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2228,98103,53033003500,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2229,98103,53033005000,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2230,98103,53033005100,17249,95319,CA,Modesto,Stanislaus County,165322.0,249975.0
2231,98287,53061053302,17333,95567,CA,Smith River,Del Norte County,293227.0,334565.0
2232,98566,53027000300,17387,96032,CA,Fort Jones,Siskiyou County,194957.0,220890.0
2233,97210,41051004800,17450,93283,CA,Weldon,Kern County,104718.0,128270.0
2234,97210,41051004300,17450,93283,CA,Weldon,Kern County,104718.0,128270.0
2235,97210,41051004700,17450,93283,CA,Weldon,Kern County,104718.0,128270.0
2236,97210,41051005200,17450,93283,CA,Weldon,Kern County,104718.0,128270.0
2237,97210,41051004500,17450,93283,CA,Weldon,Kern County,104718.0,128270.0
2238,97210,41051004601,17450,93283,CA,Weldon,Kern County,104718.0,128270.0
2239,97210,41067030101,17450,93283,CA,Weldon,Kern County,104718.0,128270.0
2240,97210,41051007000,17450,93283,CA,Weldon,Kern County,104718.0,128270.0
2241,97210,41051006900,17450,93283,CA,Weldon,Kern County,104718.0,128270.0
2242,97210,41051004900,17450,93283,CA,Weldon,Kern County,104718.0,128270.0
2243,98336,53041972000,17541,95641,CA,Isleton,Sacramento County,239318.0,340452.0
2244,98336,53041971900,17541,95641,CA,Isleton,Sacramento County,239318.0,340452.0
2245,98499,53053071704,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2246,98499,53053071706,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2247,98499,53053071803,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2248,98499,53053071901,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2249,98499,53053072901,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2250,98499,53053072308,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2251,98499,53053071807,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2252,98499,53053072106,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2253,98499,53053071805,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2254,98499,53053071808,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2255,98499,53053062802,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2256,98499,53053071806,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2257,98499,53053071902,17748,95947,CA,Greenville,Plumas County,180599.0,181893.0
2258,96039,6093000500,17791,90058,CA,Los Angeles,Los Angeles County,297127.0,404479.0
2259,98228,53073000803,17852,95469,CA,Potter Valley,Mendocino County,231892.0,338810.0
2260,98562,53027000200,17885,96027,CA,Etna,Siskiyou County,190200.0,212059.0
2261,98071,53033030501,17902,95246,CA,Mountain Ranch,Calaveras County,317533.0,290595.0
2262,96739,15001021509,17960,92230,CA,Cabazon,Riverside County,144401.0,217162.0
2263,97867,41061970200,18029,94923,CA,Bodega Bay,Sonoma County,942323.0,1079890.0
2264,97867,41001950100,18029,94923,CA,Bodega Bay,Sonoma County,942323.0,1079890.0
2265,97867,41001950500,18029,94923,CA,Bodega Bay,Sonoma County,942323.0,1079890.0
2266,98292,53061053201,18035,95573,CA,Willow Creek,Humboldt County,294143.0,299717.0
2267,98292,53061053302,18035,95573,CA,Willow Creek,Humboldt County,294143.0,299717.0
2268,98292,53061940002,18035,95573,CA,Willow Creek,Humboldt County,294143.0,299717.0
2269,98292,53061053301,18035,95573,CA,Willow Creek,Humboldt County,294143.0,299717.0
2270,98292,53061053400,18035,95573,CA,Willow Creek,Humboldt County,294143.0,299717.0
2271,98292,53061053202,18035,95573,CA,Willow Creek,Humboldt County,294143.0,299717.0
2272,98292,53061053102,18035,95573,CA,Willow Creek,Humboldt County,294143.0,299717.0
2273,98292,53061053101,18035,95573,CA,Willow Creek,Humboldt County,294143.0,299717.0
2274,98292,53057952700,18035,95573,CA,Willow Creek,Humboldt County,294143.0,299717.0
2275,97406,41015950301,18169,93667,CA,Tollhouse,Fresno County,273895.0,311549.0
2276,97406,41015950100,18169,93667,CA,Tollhouse,Fresno County,273895.0,311549.0
2277,96837,15003005200,18187,92365,CA,Newberry Springs,San Bernardino County,111226.0,127181.0
2278,97348,41043030500,18210,93601,CA,Ahwahnee,Madera County,278508.0,347595.0
2279,97348,41043030600,18210,93601,CA,Ahwahnee,Madera County,278508.0,347595.0
2280,98255,53057951000,18237,95525,CA,Blue Lake,Humboldt County,308186.0,356985.0
2281,98511,53067010800,18253,95960,CA,North San Juan,Nevada County,269954.0,334669.0
2282,98115,53033001100,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2283,98115,53033004500,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2284,98115,53033004000,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2285,98115,53033003600,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2286,98115,53033004301,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2287,98115,53033000900,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2288,98115,53033004600,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2289,98115,53033002400,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2290,98115,53033004100,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2291,98115,53033002100,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2292,98115,53033003900,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2293,98115,53033004200,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2294,98115,53033001900,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2295,98115,53033003800,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2296,98115,53033002700,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2297,98115,53033002500,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2298,98115,53033004400,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2299,98115,53033002000,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2300,98115,53033002600,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2301,98115,53033002200,18286,95333,CA,Le Grand,Merced County,152968.0,235573.0
2302,97303,41047000300,18310,93516,CA,Boron,Kern County,52194.0,82932.0
2303,97303,41047001503,18310,93516,CA,Boron,Kern County,52194.0,82932.0
2304,97303,41047000400,18310,93516,CA,Boron,Kern County,52194.0,82932.0
2305,97303,41047000502,18310,93516,CA,Boron,Kern County,52194.0,82932.0
2306,97303,41047001402,18310,93516,CA,Boron,Kern County,52194.0,82932.0
2307,97303,41047001502,18310,93516,CA,Boron,Kern County,52194.0,82932.0
2308,97303,41047002501,18310,93516,CA,Boron,Kern County,52194.0,82932.0
2309,97303,41047001501,18310,93516,CA,Boron,Kern County,52194.0,82932.0
2310,97303,41047002502,18310,93516,CA,Boron,Kern County,52194.0,82932.0
2311,97303,41047001401,18310,93516,CA,Boron,Kern County,52194.0,82932.0
2316,98070,53033027701,18436,95245,CA,Mokelumne Hill,Calaveras County,248886.0,287236.0
2317,98070,53033027702,18436,95245,CA,Mokelumne Hill,Calaveras County,248886.0,287236.0
2318,98661,53011042600,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2319,98661,53011041205,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2320,98661,53011041800,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2321,98661,53011041600,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2322,98661,53011041203,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2323,98661,53011041107,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2324,98661,53011043100,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2325,98661,53011042800,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2326,98661,53011041105,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2327,98661,53011041110,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2328,98661,53011041111,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2329,98661,53011040808,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2330,98661,53011041011,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2331,98661,53011041700,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2332,98661,53011041108,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2333,98661,53011041112,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2334,98661,53011042700,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2335,98661,53011042900,18473,96146,CA,Tahoe City,Placer County,622814.0,676272.0
2336,98333,53053072410,18559,95638,CA,Herald,Sacramento County,481814.0,578441.0
2337,96749,15001021005,18615,92242,CA,Earp,San Bernardino County,82040.0,90852.0
2338,96749,15001021013,18615,92242,CA,Earp,San Bernardino County,82040.0,90852.0
2339,96749,15001021003,18615,92242,CA,Earp,San Bernardino County,82040.0,90852.0
2340,96854,15003009000,18694,92391,CA,Lake Arrowhead,San Bernardino County,196227.0,261315.0
2341,97331,41003010900,18744,93553,CA,Pearblossom,Los Angeles County,216966.0,283303.0
2342,97331,41003010600,18744,93553,CA,Pearblossom,Los Angeles County,216966.0,283303.0
2343,97331,41003010702,18744,93553,CA,Pearblossom,Los Angeles County,216966.0,283303.0
2344,98392,53035940100,18807,95703,CA,Applegate,Placer County,363878.0,450812.0
2348,98585,53041971200,19095,96056,CA,McArthur,Lassen County,185113.0,209302.0
2349,98585,53041971800,19095,96056,CA,McArthur,Lassen County,185113.0,209302.0
2350,98585,53041971700,19095,96056,CA,McArthur,Lassen County,185113.0,209302.0
2351,97394,41041951700,19095,93651,CA,Prather,Fresno County,348606.0,406494.0
2352,97394,41041951500,19095,93651,CA,Prather,Fresno County,348606.0,406494.0
2353,97394,41041951600,19095,93651,CA,Prather,Fresno County,348606.0,406494.0
2354,98165,53033000100,19112,95389,CA,El Portal,Mariposa County,536172.0,670733.0
2355,98503,53067011624,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2356,98503,53067011420,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2357,98503,53067011621,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2358,98503,53067011300,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2359,98503,53067012330,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2360,98503,53067012212,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2361,98503,53067011410,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2362,98503,53067011622,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2363,98503,53067012310,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2364,98503,53067011200,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2365,98503,53067011610,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2366,98503,53067011500,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2367,98503,53067011623,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0
2368,97914,41045970400,19283,95002,CA,San Jose,Santa Clara County,810353.0,1060817.0
2369,97914,41045970900,19283,95002,CA,San Jose,Santa Clara County,810353.0,1060817.0
2370,97914,41045970200,19283,95002,CA,San Jose,Santa Clara County,810353.0,1060817.0
2371,97914,41045970500,19283,95002,CA,San Jose,Santa Clara County,810353.0,1060817.0
2372,97914,41045970600,19283,95002,CA,San Jose,Santa Clara County,810353.0,1060817.0
2373,97914,41045970300,19283,95002,CA,San Jose,Santa Clara County,810353.0,1060817.0
2374,98295,53073010100,19283,95589,CA,Whitethorn,Humboldt County,306920.0,328578.0
2375,98295,53073010200,19283,95589,CA,Whitethorn,Humboldt County,306920.0,328578.0
2377,98221,53057940800,19374,95462,CA,Monte Rio,Sonoma County,409093.0,462672.0
2378,98221,53057940300,19374,95462,CA,Monte Rio,Sonoma County,409093.0,462672.0
2379,98221,53057940200,19374,95462,CA,Monte Rio,Sonoma County,409093.0,462672.0
2380,98221,53057940500,19374,95462,CA,Monte Rio,Sonoma County,409093.0,462672.0
2381,98221,53057940400,19374,95462,CA,Monte Rio,Sonoma County,409093.0,462672.0
2382,98221,53057950100,19374,95462,CA,Monte Rio,Sonoma County,409093.0,462672.0
2383,98221,53057940600,19374,95462,CA,Monte Rio,Sonoma County,409093.0,462672.0
2384,98221,53057940700,19374,95462,CA,Monte Rio,Sonoma County,409093.0,462672.0
2385,98221,53055960500,19374,95462,CA,Monte Rio,Sonoma County,409093.0,462672.0
2386,98586,53049950300,19482,96057,CA,McCloud,Siskiyou County,192981.0,220548.0
2387,98586,53049950400,19482,96057,CA,McCloud,Siskiyou County,192981.0,220548.0
2388,98185,53033008100,19590,95421,CA,Cazadero,Sonoma County,469378.0,557094.0
2389,98527,53049950300,19621,95977,CA,Smartsville,Nevada County,304448.0,375690.0
2390,97476,41015950100,19818,93920,CA,Big Sur,Monterey County,1786946.0,1988415.0
2391,97868,41059940000,19859,94924,CA,Bolinas,Marin County,992097.0,1840218.0
2392,97868,41059951400,19859,94924,CA,Bolinas,Marin County,992097.0,1840218.0
2393,97868,41059950500,19859,94924,CA,Bolinas,Marin County,992097.0,1840218.0
2394,97868,41059950600,19859,94924,CA,Bolinas,Marin County,992097.0,1840218.0
2395,98380,53035091301,19859,95689,CA,Volcano,Amador County,274295.0,322199.0
2396,98380,53035092000,19859,95689,CA,Volcano,Amador County,274295.0,322199.0
2397,98380,53045960300,19859,95689,CA,Volcano,Amador County,274295.0,322199.0
2398,98380,53035091302,19859,95689,CA,Volcano,Amador County,274295.0,322199.0
2399,98513,53067012530,19916,95962,CA,Oregon House,Yuba County,251007.0,320335.0
2400,98513,53067012330,19916,95962,CA,Oregon House,Yuba County,251007.0,320335.0
2401,98513,53067011623,19916,95962,CA,Oregon House,Yuba County,251007.0,320335.0
2402,98513,53067012310,19916,95962,CA,Oregon House,Yuba County,251007.0,320335.0
2403,98513,53067011622,19916,95962,CA,Oregon House,Yuba County,251007.0,320335.0
2404,98513,53067011624,19916,95962,CA,Oregon House,Yuba County,251007.0,320335.0
2405,98513,53067012420,19916,95962,CA,Oregon House,Yuba County,251007.0,320335.0
2406,98513,53067012610,19916,95962,CA,Oregon House,Yuba County,251007.0,320335.0
2407,98513,53067012320,19916,95962,CA,Oregon House,Yuba County,251007.0,320335.0
2413,98274,53057952700,20107,95551,CA,Loleta,Humboldt County,320196.0,357993.0
2414,98274,53057952402,20107,95551,CA,Loleta,Humboldt County,320196.0,357993.0
2415,98274,53057951200,20107,95551,CA,Loleta,Humboldt County,320196.0,357993.0
2416,98274,53057952600,20107,95551,CA,Loleta,Humboldt County,320196.0,357993.0
2417,98274,53057952500,20107,95551,CA,Loleta,Humboldt County,320196.0,357993.0
2418,98274,53057952302,20107,95551,CA,Loleta,Humboldt County,320196.0,357993.0
2419,98274,53057952401,20107,95551,CA,Loleta,Humboldt County,320196.0,357993.0
2420,97268,41005021700,20127,93440,CA,Los Alamos,Santa Barbara County,512338.0,558233.0
2421,97904,41025960200,20343,94973,CA,Woodacre,Marin County,823560.0,860519.0
2423,97338,41053020202,20388,93562,CA,Trona,San Bernardino County,57717.0,62706.0
2424,97338,41053020302,20388,93562,CA,Trona,San Bernardino County,57717.0,62706.0
2425,97338,41053020303,20388,93562,CA,Trona,San Bernardino County,57717.0,62706.0
2426,97338,41053020203,20388,93562,CA,Trona,San Bernardino County,57717.0,62706.0
2427,97338,41053020204,20388,93562,CA,Trona,San Bernardino County,57717.0,62706.0
2428,97338,41053020500,20388,93562,CA,Trona,San Bernardino County,57717.0,62706.0
2429,97338,41053020400,20388,93562,CA,Trona,San Bernardino County,57717.0,62706.0
2430,96804,15003003900,20640,92321,CA,Lake Arrowhead,San Bernardino County,204075.0,269755.0
2431,97305,41047002600,20681,93518,CA,Caliente,Kern County,175505.0,205429.0
2432,97305,41047010400,20681,93518,CA,Caliente,Kern County,175505.0,205429.0
2433,97305,41047001703,20681,93518,CA,Caliente,Kern County,175505.0,205429.0
2434,97305,41047001604,20681,93518,CA,Caliente,Kern County,175505.0,205429.0
2435,97305,41047001601,20681,93518,CA,Caliente,Kern County,175505.0,205429.0
2436,97305,41047001602,20681,93518,CA,Caliente,Kern County,175505.0,205429.0
2437,97305,41047010303,20681,93518,CA,Caliente,Kern County,175505.0,205429.0
2438,97305,41047001603,20681,93518,CA,Caliente,Kern County,175505.0,205429.0
2439,97305,41047002502,20681,93518,CA,Caliente,Kern County,175505.0,205429.0
2440,97305,41047001701,20681,93518,CA,Caliente,Kern County,175505.0,205429.0
2441,97305,41047001702,20681,93518,CA,Caliente,Kern County,175505.0,205429.0
2442,96860,15003007400,20768,92398,CA,Yermo,San Bernardino County,80764.0,103572.0
2443,96860,15003007000,20768,92398,CA,Yermo,San Bernardino County,80764.0,103572.0
2444,98637,53049950800,20768,96118,CA,Loyalton,Sierra County,167163.0,196432.0
2445,97877,41001950100,20768,94937,CA,Inverness,Marin County,937445.0,1117361.0
2446,97877,41023960100,20768,94937,CA,Inverness,Marin County,937445.0,1117361.0
2447,98582,53041971200,20872,96052,CA,Lewiston,Trinity County,267711.0,286319.0
2448,98582,53041971800,20872,96052,CA,Lewiston,Trinity County,267711.0,286319.0
2449,98355,53041971800,21012,95664,CA,Pilot Hill,El Dorado County,409925.0,488603.0
2450,97108,41057960700,21046,93040,CA,Fillmore,Ventura County,336062.0,437553.0
2451,98339,53031950500,21057,95645,CA,Woodland,Yolo County,238350.0,303837.0
2452,98339,53031950300,21057,95645,CA,Woodland,Yolo County,238350.0,303837.0
2453,98339,53031950400,21057,95645,CA,Woodland,Yolo County,238350.0,303837.0
2454,98575,53027000300,21410,96044,CA,Hornbrook,Siskiyou County,138180.0,159323.0
2455,97351,41053020202,21453,93604,CA,Bass Lake,Madera County,544008.0,633012.0
2456,97351,41053020302,21453,93604,CA,Bass Lake,Madera County,544008.0,633012.0
2457,97351,41053020303,21453,93604,CA,Bass Lake,Madera County,544008.0,633012.0
2458,97351,41053020304,21453,93604,CA,Bass Lake,Madera County,544008.0,633012.0
2459,97351,41053005300,21453,93604,CA,Bass Lake,Madera County,544008.0,633012.0
2460,98270,53061052709,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2461,98270,53061052805,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2462,98270,53061052708,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2463,98270,53061052905,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2464,98270,53061052104,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2465,98270,53061052906,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2466,98270,53061052706,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2467,98270,53061940002,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2468,98270,53061052806,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2469,98270,53061052705,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2470,98270,53061052903,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2471,98270,53061052707,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2472,98270,53061052904,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0
2473,97269,41005020800,21540,93441,CA,Los Olivos,Santa Barbara County,950125.0,1004253.0
2474,97534,41033361600,21546,94060,CA,Pescadero,San Mateo County,1078239.0,1253925.0
2475,97481,41019170000,21734,93925,CA,Chualar,Monterey County,350892.0,450449.0
2477,98572,53041971500,21885,96039,CA,Happy Camp,Siskiyou County,106661.0,128639.0
2478,98572,53049950400,21885,96039,CA,Happy Camp,Siskiyou County,106661.0,128639.0
2479,98626,53015001300,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2480,98626,53015001900,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2481,98626,53015001000,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2482,98626,53015002001,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2483,98626,53015001200,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2484,98626,53015001100,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2485,98626,53015002002,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2486,98626,53015000300,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2487,98626,53015002100,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2488,98626,53015001700,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2489,98626,53015001600,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2490,98626,53015000800,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2491,98626,53015000900,21935,96107,CA,Coleville,Mono County,218991.0,241068.0
2492,97324,41041951700,21935,93544,CA,Llano,Los Angeles County,228219.0,294138.0
2493,97324,41003010300,21935,93544,CA,Llano,Los Angeles County,228219.0,294138.0
2494,97324,41039000500,21935,93544,CA,Llano,Los Angeles County,228219.0,294138.0
2495,98559,53027000700,21965,96023,CA,Dorris,Siskiyou County,80566.0,95274.0
2496,98372,53053073404,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0
2497,98372,53053071207,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0
2498,98372,53053073500,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0
2499,98372,53053073407,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0
2500,98372,53053070401,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0
2501,98372,53053073302,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0
2502,98372,53053071210,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0
2503,98372,53053073405,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0
2504,98372,53053071209,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0
2505,98372,53053073406,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0
2506,98372,53053940010,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0
2507,98330,53053073200,22314,95635,CA,Greenwood,El Dorado County,326586.0,381166.0
2508,98330,53041971800,22314,95635,CA,Greenwood,El Dorado County,326586.0,381166.0
2509,96820,15003981400,22373,92339,CA,Forest Falls,San Bernardino County,197900.0,248808.0
2510,98506,53067010100,22389,95955,CA,Maxwell,Colusa County,175594.0,188647.0
2511,98506,53067012211,22389,95955,CA,Maxwell,Colusa County,175594.0,188647.0
2512,98506,53067012100,22389,95955,CA,Maxwell,Colusa County,175594.0,188647.0
2513,98506,53067010200,22389,95955,CA,Maxwell,Colusa County,175594.0,188647.0
2514,98506,53067010300,22389,95955,CA,Maxwell,Colusa County,175594.0,188647.0
2515,98506,53067012212,22389,95955,CA,Maxwell,Colusa County,175594.0,188647.0
2516,98177,53033000500,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2517,98177,53061050600,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2518,98177,53033001500,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2519,98177,53033000402,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2520,98177,53033001400,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2521,98177,53033020100,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2522,98177,53033020900,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2523,98177,53033001600,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2524,98177,53033020800,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2525,98177,53033000401,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2526,98177,53033020200,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2527,98177,53033001702,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0
2528,97396,41053020400,22605,93653,CA,Raymond,Madera County,256494.0,342321.0
2529,97396,41071030501,22605,93653,CA,Raymond,Madera County,256494.0,342321.0
2530,97396,41071030502,22605,93653,CA,Raymond,Madera County,256494.0,342321.0
2531,98324,53009001700,22615,95629,CA,Volcano,Amador County,321148.0,371842.0
2533,97876,41061970400,22796,94933,CA,Lagunitas,Marin County,785798.0,839434.0
2534,97876,41061970100,22796,94933,CA,Lagunitas,Marin County,785798.0,839434.0
2535,97876,41061970300,22796,94933,CA,Lagunitas,Marin County,785798.0,839434.0
2536,98613,53039950100,22796,96091,CA,Trinity Center,Trinity County,282893.0,286785.0
2537,98613,53039950200,22796,96091,CA,Trinity Center,Trinity County,282893.0,286785.0
2542,98331,53031950702,22946,95636,CA,Somerset,El Dorado County,213581.0,267695.0
2543,98331,53009000300,22946,95636,CA,Somerset,El Dorado County,213581.0,267695.0
2544,98331,53009000400,22946,95636,CA,Somerset,El Dorado County,213581.0,267695.0
2545,96814,15003003406,22968,92333,CA,Fawnskin,San Bernardino County,264716.0,312926.0
2546,96814,15003003800,22968,92333,CA,Fawnskin,San Bernardino County,264716.0,312926.0
2547,96814,15003003700,22968,92333,CA,Fawnskin,San Bernardino County,264716.0,312926.0
2548,96814,15003004100,22968,92333,CA,Fawnskin,San Bernardino County,264716.0,312926.0
2549,96814,15003003501,22968,92333,CA,Fawnskin,San Bernardino County,264716.0,312926.0
2550,96814,15003003601,22968,92333,CA,Fawnskin,San Bernardino County,264716.0,312926.0
2551,96814,15003003403,22968,92333,CA,Fawnskin,San Bernardino County,264716.0,312926.0
2552,96814,15003003502,22968,92333,CA,Fawnskin,San Bernardino County,264716.0,312926.0
2553,96814,15003003603,22968,92333,CA,Fawnskin,San Bernardino County,264716.0,312926.0
