,RegionID,SizeRank,ZIP,State,City,CountyName,12/31/2015,12/31/2019,4/30/2022
18366,97894,19016,94956,CA,Point Reyes Station,Marin County,961855.0,1095440.0,1683804.0
18386,98652,19038,96134,CA,Tulelake,Modoc County,79060.0,97193.0,120958.0
18394,97120,19051,93067,CA,Summerland,Santa Barbara County,1681831.0,1584244.0,2788369.0
18434,98585,19095,96056,CA,McArthur,Lassen County,185113.0,209302.0,285488.0
18437,97394,19095,93651,CA,Prather,Fresno County,348606.0,406494.0,562292.0
18455,98165,19112,95389,CA,El Portal,Mariposa County,536172.0,670733.0,871325.0
18481,98503,19149,95951,CA,Hamilton City,Glenn County,184244.0,210498.0,280530.0
18504,97363,19172,93616,CA,Del Rey,Fresno County,177765.0,234514.0,326430.0
18511,96639,19178,92091,CA,Rancho Santa Fe,San Diego County,1973209.0,2148613.0,3192143.0
18565,98205,19243,95444,CA,Graton,Sonoma County,525792.0,617084.0,778385.0
18591,98494,19271,95942,CA,Forest Ranch,Butte County,241093.0,325896.0,375657.0
18595,97914,19283,95002,CA,San Jose,Santa Clara County,810353.0,1060817.0,1387910.0
18596,98295,19283,95589,CA,Whitethorn,Humboldt County,306920.0,328578.0,475689.0
18671,98581,19359,96051,CA,Lakehead,Shasta County,,264526.0,350691.0
18676,98221,19374,95462,CA,Monte Rio,Sonoma County,409093.0,462672.0,668920.0
18767,98586,19482,96057,CA,McCloud,Siskiyou County,192981.0,220548.0,295387.0
18786,97511,19502,94020,CA,La Honda,San Mateo County,905766.0,917365.0,984986.0
18826,96986,19546,92676,CA,Silverado,Orange County,589316.0,700417.0,948746.0
18832,97944,19556,95039,CA,Moss Landing,Monterey County,481111.0,683783.0,846085.0
18868,98185,19590,95421,CA,Cazadero,Sonoma County,469378.0,557094.0,760927.0
18876,96636,19609,92086,CA,Warner Springs,San Diego County,292777.0,326943.0,481116.0
18881,98656,19609,96140,CA,Carnelian Bay,Placer County,622677.0,761060.0,1135809.0
18887,98527,19621,95977,CA,Smartsville,Nevada County,304448.0,375690.0,528637.0
18932,96541,19675,91905,CA,Boulevard,San Diego County,228521.0,309904.0,462191.0
18957,97182,19702,93249,CA,Lost Hills,Kern County,135547.0,172620.0,246617.0
19057,97476,19818,93920,CA,Big Sur,Monterey County,1786946.0,1988415.0,2531227.0
19077,96226,19837,90742,CA,Huntington Beach,Orange County,1806038.0,2032288.0,2739406.0
19098,97868,19859,94924,CA,Bolinas,Marin County,992097.0,1840218.0,2426801.0
19100,98380,19859,95689,CA,Volcano,Amador County,274295.0,322199.0,433370.0
19144,98513,19916,95962,CA,Oregon House,Yuba County,251007.0,320335.0,464698.0
19208,98563,19997,96028,CA,Fall River Mills,Shasta County,,202166.0,285517.0
19308,98274,20107,95551,CA,Loleta,Humboldt County,320196.0,357993.0,522435.0
19324,97268,20127,93440,CA,Los Alamos,Santa Barbara County,512338.0,558233.0,844663.0
19397,98209,20216,95449,CA,Hopland,Mendocino County,,,596978.0
19510,97150,20343,93206,CA,Buttonwillow,Kern County,125130.0,151254.0,203423.0
19511,97904,20343,94973,CA,Woodacre,Marin County,823560.0,860519.0,1251112.0
19512,98127,20343,95346,CA,Mi Wuk Village,Tuolumne County,,,372063.0
19542,97338,20388,93562,CA,Trona,San Bernardino County,57717.0,62706.0,50815.0
19578,96862,20439,92401,CA,San Bernardino,San Bernardino County,168484.0,241158.0,365709.0
19636,97192,20490,93261,CA,Richgrove,Tulare County,117310.0,152571.0,211805.0
19669,97261,20541,93432,CA,Creston,San Luis Obispo County,731592.0,839721.0,1071264.0
19750,96804,20640,92321,CA,Lake Arrowhead,San Bernardino County,204075.0,269755.0,440956.0
19783,96624,20681,92070,CA,Santa Ysabel,San Diego County,426396.0,492637.0,724240.0
19785,97305,20681,93518,CA,Caliente,Kern County,175505.0,205429.0,303785.0
19861,96860,20768,92398,CA,Yermo,San Bernardino County,80764.0,103572.0,157587.0
19862,98637,20768,96118,CA,Loyalton,Sierra County,167163.0,196432.0,270736.0
19865,97877,20768,94937,CA,Inverness,Marin County,937445.0,1117361.0,1565726.0
19947,98582,20872,96052,CA,Lewiston,Trinity County,267711.0,286319.0,358567.0
20068,98355,21012,95664,CA,Pilot Hill,El Dorado County,409925.0,488603.0,735563.0
20094,97108,21046,93040,CA,Fillmore,Ventura County,336062.0,437553.0,608349.0
20107,98339,21057,95645,CA,Woodland,Yolo County,238350.0,303837.0,444120.0
20382,98474,21387,95919,CA,Brownsville,Yuba County,177557.0,265336.0,380621.0
20392,97177,21398,93243,CA,Lebec,Kern County,209593.0,259652.0,357017.0
20397,97185,21398,93252,CA,Maricopa,Ventura County,129848.0,125165.0,138233.0
20408,98575,21410,96044,CA,Hornbrook,Siskiyou County,138180.0,159323.0,215393.0
20436,98151,21447,95374,CA,Stevinson,Merced County,313726.0,439753.0,714610.0
20452,97351,21453,93604,CA,Bass Lake,Madera County,544008.0,633012.0,1029804.0
20455,98270,21473,95547,CA,Hydesville,Humboldt County,401584.0,449679.0,638018.0
20519,97269,21540,93441,CA,Los Olivos,Santa Barbara County,950125.0,1004253.0,1565189.0
20524,97534,21546,94060,CA,Pescadero,San Mateo County,1078239.0,1253925.0,1289353.0
20623,98308,21662,95612,CA,Clarksburg,Yolo County,576916.0,685258.0,927899.0
20693,97481,21734,93925,CA,Chualar,Monterey County,350892.0,450449.0,640638.0
20699,96774,21743,92273,CA,El Centro,Imperial County,,,196057.0
20750,98097,21802,95313,CA,Crows Landing,Stanislaus County,462047.0,573785.0,869789.0
20759,98658,21820,96142,CA,Tahoma,El Dorado County,556594.0,668152.0,1090580.0
20816,98572,21885,96039,CA,Happy Camp,Siskiyou County,106661.0,128639.0,164784.0
20856,98626,21935,96107,CA,Coleville,Mono County,218991.0,241068.0,314289.0
20861,97324,21935,93544,CA,Llano,Los Angeles County,228219.0,294138.0,408508.0
20879,98559,21965,96023,CA,Dorris,Siskiyou County,80566.0,95274.0,127474.0
21113,98372,22263,95681,CA,Sheridan,Placer County,285389.0,392382.0,581325.0
21153,98330,22314,95635,CA,Greenwood,El Dorado County,326586.0,381166.0,519851.0
21165,97791,22323,94586,CA,Sunol,Alameda County,1161143.0,1337710.0,1839745.0
21202,96820,22373,92339,CA,Forest Falls,San Bernardino County,197900.0,248808.0,326294.0
21211,96570,22373,91963,CA,Potrero,San Diego County,308925.0,394070.0,537713.0
21213,98506,22389,95955,CA,Maxwell,Colusa County,175594.0,188647.0,250180.0
21242,98215,22425,95456,CA,Mendocino,Mendocino County,504246.0,541966.0,745101.0
21265,98657,22454,96141,CA,Homewood,Placer County,740545.0,914931.0,1453959.0
21282,97559,22468,94104,CA,San Francisco,San Francisco County,1817328.0,1683375.0,1612584.0
21337,98177,22529,95410,CA,Albion,Mendocino County,538240.0,577223.0,730726.0
21387,97396,22605,93653,CA,Raymond,Madera County,256494.0,342321.0,458997.0
21407,98324,22615,95629,CA,Volcano,Amador County,321148.0,371842.0,522854.0
21519,98590,22766,96062,CA,Millville,Shasta County,,394848.0,553721.0
21542,98469,22796,95914,CA,Bangor,Butte County,240838.0,301046.0,421865.0
21549,97876,22796,94933,CA,Lagunitas,Marin County,785798.0,839434.0,1080870.0
21551,98613,22796,96091,CA,Trinity Center,Trinity County,282893.0,286785.0,339574.0
21593,97962,22858,95064,CA,Santa Cruz,Santa Cruz County,636724.0,723501.0,1021518.0
21595,98596,22858,96069,CA,Oak Run,Shasta County,,304371.0,411582.0
21666,98331,22946,95636,CA,Somerset,El Dorado County,213581.0,267695.0,394674.0
21681,96814,22968,92333,CA,Fawnskin,San Bernardino County,264716.0,312926.0,532635.0
21709,98107,22998,95323,CA,Hickman,Stanislaus County,363735.0,460271.0,673887.0
21717,98197,22998,95433,CA,Sonoma,Sonoma County,516724.0,615455.0,770997.0
21726,98276,23011,95553,CA,Myers Flat,Humboldt County,,378550.0,474552.0
21741,97288,23037,93461,CA,Shandon,San Luis Obispo County,289189.0,342940.0,480273.0
21743,98258,23037,95528,CA,Carlotta,Humboldt County,313431.0,362415.0,463812.0
21760,98609,23065,96087,CA,Redding,Shasta County,244636.0,283402.0,384443.0
21812,98560,23128,96024,CA,Douglas City,Trinity County,294810.0,315072.0,406961.0
21818,98057,23128,95227,CA,Lockeford,San Joaquin County,494228.0,634095.0,995895.0
21862,98391,23188,95701,CA,Alta,Placer County,295070.0,367146.0,469247.0
21887,97928,23204,95017,CA,Davenport,Santa Cruz County,834131.0,1012602.0,1015032.0
22014,98628,23382,96109,CA,Doyle,Lassen County,112803.0,133311.0,175317.0
22024,98091,23382,95306,CA,Catheys Valley,Mariposa County,304642.0,358223.0,467883.0
22056,96782,23419,92282,CA,White Water,Riverside County,153469.0,237897.0,375962.0
22067,97403,23447,93664,CA,Shaver Lake,Fresno County,430865.0,458378.0,671174.0
22071,97196,23454,93266,CA,Stratford,Kings County,102100.0,154996.0,199850.0
22093,97722,23475,94514,CA,Byron,Contra Costa County,,,987483.0
22098,98055,23485,95225,CA,Valley Springs,Calaveras County,345162.0,384345.0,588664.0
22189,98201,23596,95439,CA,Fulton,Sonoma County,640962.0,768674.0,1060280.0
22192,98577,23596,96047,CA,Igo,Shasta County,237143.0,286924.0,359428.0
22228,97901,23635,94970,CA,Stinson Beach,Marin County,2239869.0,3142338.0,4335680.0
22273,98632,23707,96113,CA,Doyle,Lassen County,77728.0,82627.0,106847.0
22297,399675,23737,91008,CA,Bradbury,Los Angeles County,1356254.0,1363592.0,1628534.0
22409,96833,23876,92358,CA,Lytle Creek,San Bernardino County,215939.0,301386.0,393304.0
22415,97313,23876,93529,CA,June Lake,Mono County,446555.0,482897.0,631625.0
22445,97173,23920,93239,CA,Kettleman City,Kings County,97607.0,135520.0,201869.0
22462,98147,23954,95369,CA,Snelling,Merced County,219964.0,317356.0,485744.0
22475,96772,23965,92268,CA,Yucca Valley,San Bernardino County,227811.0,322933.0,526413.0
22487,96839,23974,92368,CA,Helendale,San Bernardino County,99753.0,144057.0,235604.0
22499,98571,23992,96038,CA,Grenada,Siskiyou County,158702.0,176148.0,227466.0
22525,98267,24018,95543,CA,Gasquet,Del Norte County,,,421326.0
22533,98343,24035,95651,CA,Lotus,El Dorado County,381063.0,452756.0,630429.0
22535,98377,24035,95686,CA,Thornton,San Joaquin County,302035.0,383743.0,617262.0
22549,98126,24035,95345,CA,Midpines,Mariposa County,248167.0,279674.0,354633.0
22578,98623,24090,96104,CA,Cedarville,Modoc County,134266.0,160258.0,198448.0
22582,96615,24090,92059,CA,Pala,San Diego County,633462.0,720342.0,1063531.0
22794,97919,24363,95007,CA,Boulder Creek,Santa Cruz County,565833.0,686811.0,902317.0
22829,98487,24402,95935,CA,Dobbins,Yuba County,216843.0,271893.0,393357.0
22830,97304,24402,93517,CA,Bridgeport,Mono County,283082.0,313557.0,412631.0
22851,97310,24441,93526,CA,Independence,Inyo County,,,279715.0
22874,98489,24455,95937,CA,Arbuckle,Colusa County,314220.0,376874.0,488442.0
22895,98311,24495,95615,CA,Courtland,Sacramento County,329730.0,434271.0,610206.0
22931,98662,24523,96148,CA,Tahoe Vista,Placer County,462965.0,583658.0,897830.0
22938,98404,24541,95728,CA,Soda Springs,Placer County,456393.0,561077.0,883465.0
22970,97497,24588,93962,CA,Salinas,Monterey County,537692.0,621528.0,827752.0
23047,98286,24682,95565,CA,Scotia,Humboldt County,,,334589.0
23066,98284,24699,95563,CA,Salyer,Trinity County,347597.0,370375.0,465967.0
23098,97407,24750,93668,CA,Tranquillity,Fresno County,157328.0,197975.0,277593.0
23107,97878,24770,94938,CA,Lagunitas,Marin County,830292.0,893766.0,1257284.0
23123,98245,24784,95497,CA,The Sea Ranch,Sonoma County,903275.0,994521.0,1737732.0
23125,97166,24798,93227,CA,Visalia,Tulare County,136038.0,185124.0,279906.0
23129,98350,24798,95659,CA,Nicolaus,Sutter County,518863.0,645389.0,705313.0
23149,98079,24830,95254,CA,Valley Springs,Calaveras County,356946.0,446653.0,653398.0
23157,98618,24830,96096,CA,Whitmore,Shasta County,,322621.0,416340.0
23168,96552,24849,91917,CA,Dulzura,San Diego County,399750.0,483265.0,685811.0
23175,97797,24849,94592,CA,Vallejo,Solano County,444070.0,584051.0,761414.0
23183,98088,24870,95303,CA,Ballico,Merced County,381755.0,474621.0,791979.0
23194,98639,24888,96120,CA,Kirkwood,Alpine County,364376.0,413439.0,523321.0
23280,98365,24989,95674,CA,Rio Oso,Sutter County,350742.0,507789.0,725221.0
23283,97410,24989,93673,CA,Kingsburg,Fresno County,92262.0,159101.0,212576.0
23315,98587,25025,96058,CA,Macdoel,Siskiyou County,73539.0,81007.0,100967.0
23344,98495,25071,95943,CA,Glenn,Glenn County,441570.0,546729.0,779722.0
23391,98076,25120,95251,CA,Vallecito,Calaveras County,,309881.0,379135.0
23397,98359,25140,95668,CA,Pleasant Grove,Sutter County,564009.0,632143.0,778284.0
23408,98272,25155,95549,CA,Kneeland,Humboldt County,,505040.0,728883.0
23535,96851,25315,92385,CA,Lake Arrowhead,San Bernardino County,281179.0,330821.0,496828.0
23537,96329,25315,91210,CA,Glendale,Los Angeles County,,,1184410.0
23545,98060,25332,95230,CA,Farmington,San Joaquin County,385330.0,505879.0,754569.0
23624,96557,25421,91934,CA,Jacumba,San Diego County,150318.0,182999.0,284318.0
23630,97145,25441,93201,CA,Alpaugh,Tulare County,155767.0,143211.0,203086.0
23681,96827,25500,92347,CA,Hinkley,San Bernardino County,111404.0,73074.0,91806.0
23695,98529,25524,95979,CA,Stonyford,Colusa County,140544.0,163264.0,228659.0
23706,98588,25540,96059,CA,Manton,Tehama County,218579.0,278105.0,348669.0
23712,96763,25540,92258,CA,Desert Hot Springs,Riverside County,137535.0,189952.0,289680.0
23721,98508,25555,95957,CA,Meridian,Sutter County,213510.0,357671.0,531935.0
23723,97355,25555,93608,CA,Cantua Creek,Fresno County,,,198147.0
23749,98625,25574,96106,CA,Clio,Plumas County,432811.0,483896.0,611314.0
23767,96848,25611,92378,CA,Lake Arrowhead,San Bernardino County,175005.0,231647.0,369495.0
23801,97773,25655,94567,CA,Pope Valley,Napa County,387396.0,365545.0,439130.0
23829,98101,25688,95317,CA,El Nido,Merced County,,,761055.0
23855,97486,25722,93932,CA,Lockwood,Monterey County,,,806089.0
23857,97945,25722,95041,CA,Felton,Santa Cruz County,545904.0,681660.0,972754.0
23903,96790,25793,92305,CA,Angelus Oaks,San Bernardino County,225698.0,281642.0,379001.0
23921,97315,25816,93531,CA,Keene,Kern County,359636.0,393058.0,546036.0
23971,97884,25877,94946,CA,Nicasio,Marin County,1444027.0,1557796.0,2461954.0
23991,98476,25916,95922,CA,Camptonville,Yuba County,201561.0,284207.0,354184.0
24004,98054,25929,95224,CA,Murphys,Calaveras County,,320664.0,466880.0
24013,97157,25929,93218,CA,Ducor,Tulare County,123885.0,167016.0,209223.0
24019,98578,25955,96048,CA,Junction City,Trinity County,327029.0,346296.0,441610.0
24020,98256,25955,95526,CA,Bridgeville,Humboldt County,310986.0,363869.0,467949.0
24067,98073,26011,95248,CA,Mokelumne Hill,Calaveras County,207631.0,245948.0,354866.0
24108,97187,26065,93255,CA,Onyx,Kern County,114430.0,143669.0,196761.0
24113,98117,26065,95335,CA,Long Barn,Tuolumne County,,,360246.0
24185,98388,26170,95697,CA,Yolo,Yolo County,,,459927.0
24244,98533,26253,95983,CA,Taylorsville,Plumas County,207110.0,221544.0,284044.0
24245,98606,26253,96084,CA,Round Mountain,Shasta County,,255273.0,331366.0
24277,97897,26295,94963,CA,San Geronimo,Marin County,1080352.0,1129768.0,1593593.0
24315,98210,26351,95450,CA,Jenner,Sonoma County,609580.0,645158.0,981755.0
24323,96227,26351,90743,CA,Seal Beach,Orange County,,,2026063.0
24340,97367,26394,93621,CA,Dunlap,Fresno County,200170.0,247113.0,399972.0
24393,98188,26457,95424,CA,Clearlake,Lake County,142559.0,208600.0,284233.0
24444,98439,26554,95830,CA,Elk Grove,Sacramento County,625208.0,746179.0,1052570.0
24470,98218,26595,95459,CA,Manchester,Mendocino County,513913.0,530322.0,695999.0
24497,96810,26622,92327,CA,Daggett,San Bernardino County,76181.0,99670.0,156847.0
24506,98544,26643,96006,CA,Adin,Modoc County,126926.0,141905.0,166549.0
24566,96805,26739,92322,CA,Crestline,San Bernardino County,153666.0,214600.0,328826.0
24674,96822,26915,92341,CA,Green Valley Lake,San Bernardino County,173011.0,218168.0,363109.0
24707,98257,26959,95527,CA,Burnt Ranch,Trinity County,,342786.0,427750.0
24727,98081,26983,95257,CA,Wilseyville,Calaveras County,208344.0,221275.0,340244.0
24767,98547,27039,96009,CA,Bieber,Lassen County,113563.0,124154.0,164948.0
24801,98593,27080,96065,CA,Montgomery Creek,Shasta County,,215072.0,298299.0
24804,98488,27080,95936,CA,Downieville,Sierra County,230272.0,246504.0,324635.0
24865,98275,27181,95552,CA,Mad River,Trinity County,,310129.0,399694.0
24907,98493,27250,95941,CA,Forbestown,Butte County,173407.0,226191.0,288799.0
24908,98580,27250,96050,CA,Klamath River,Siskiyou County,181762.0,207850.0,255527.0
24968,97321,27342,93541,CA,Lee Vining,Mono County,268615.0,318555.0,422854.0
24975,98624,27365,96105,CA,Chilcoot,Plumas County,223002.0,234848.0,312807.0
25076,98507,27522,95956,CA,Meadow Valley,Plumas County,231133.0,240232.0,302714.0
25086,96500,27522,91759,CA,Lytle Creek,San Bernardino County,356607.0,443106.0,536123.0
25104,97902,27556,94971,CA,Tomales,Marin County,736618.0,830503.0,1126917.0
25114,98277,27582,95554,CA,Myers Flat,Humboldt County,,,464471.0
25156,98644,27627,96125,CA,Sierra City,Sierra County,235293.0,250619.0,335595.0
25167,98647,27653,96128,CA,Standish,Lassen County,209989.0,223997.0,285953.0
25171,97404,27653,93665,CA,Dos Palos,Merced County,125905.0,196858.0,291431.0
25187,97178,27695,93244,CA,Lemon Cove,Tulare County,201548.0,267421.0,404982.0
25189,98520,27695,95970,CA,Colusa,Colusa County,222235.0,266893.0,362288.0
25191,98280,27695,95558,CA,Ferndale,Humboldt County,,,636465.0
25195,98396,27695,95714,CA,Dutch Flat,Placer County,266068.0,331783.0,429496.0
25248,97384,27783,93641,CA,Miramonte,Fresno County,164067.0,198228.0,292968.0
25334,97278,27935,93450,CA,San Ardo,Monterey County,,360614.0,471205.0
25337,98567,27935,96033,CA,French Gulch,Shasta County,181257.0,213104.0,256886.0
25393,98612,28012,96090,CA,Tehama,Tehama County,,,211243.0
25400,98601,28037,96075,CA,Paynes Creek,Tehama County,90359.0,112034.0,161452.0
25445,96616,28097,92060,CA,Palomar Mountain,San Diego County,284482.0,339253.0,535753.0
25526,97151,28238,93207,CA,California Hot Springs,Tulare County,,198172.0,221532.0
25566,96746,28297,92239,CA,Desert Center,Riverside County,,,232042.0
25590,98553,28342,96016,CA,Cassel,Shasta County,,207401.0,288768.0
25611,98183,28364,95419,CA,Occidental,Sonoma County,399795.0,384684.0,472167.0
25617,98640,28394,96121,CA,Milford,Lassen County,208652.0,229166.0,296575.0
25628,98570,28394,96037,CA,Etna,Siskiyou County,197184.0,221820.0,281845.0
25629,98484,28394,95930,CA,Clipper Mills,Butte County,155058.0,220789.0,272354.0
25633,98063,28394,95233,CA,Murphys,Calaveras County,263832.0,331079.0,471896.0
25645,98366,28423,95675,CA,River Pines,Amador County,124042.0,143621.0,218048.0
25679,98643,28486,96124,CA,Calpine,Sierra County,257067.0,279220.0,375078.0
25696,97873,28512,94929,CA,Dillon Beach,Marin County,892007.0,1025306.0,1487168.0
25787,98468,28677,95913,CA,Willows,Glenn County,,,368592.0
25843,98062,28784,95232,CA,Glencoe,Calaveras County,,251208.0,362101.0
25859,97163,28784,93224,CA,Fellows,Kern County,109089.0,121523.0,171238.0
25878,98008,28821,95140,CA,East Foothills,Santa Clara County,1215726.0,1478612.0,2061547.0
26000,97388,29056,93645,CA,O Neals,Madera County,,345767.0,504350.0
26030,98204,29111,95443,CA,Lucerne,Lake County,172057.0,220574.0,294982.0
26044,96620,29138,92066,CA,Ranchita,San Diego County,262036.0,317841.0,454485.0
26056,98552,29138,96015,CA,Canby,Modoc County,115731.0,133587.0,156377.0
26057,98297,29138,95601,CA,Amador City,Amador County,321533.0,374476.0,491282.0
26078,98608,29167,96086,CA,Seiad Valley,Siskiyou County,172454.0,195672.0,239130.0
26089,98332,29203,95637,CA,Guinda,Yolo County,,,704700.0
26109,98583,29228,96054,CA,Lookout,Modoc County,134409.0,164668.0,211747.0
26119,98636,29261,96117,CA,Litchfield,Lassen County,200989.0,213237.0,275247.0
26194,98334,29401,95639,CA,Clarksburg,Yolo County,,,438153.0
26197,97408,29401,93669,CA,North Fork,Madera County,209905.0,261853.0,375598.0
26220,97327,29472,93549,CA,Olancha,Inyo County,,,183056.0
26238,98524,29500,95974,CA,Richvale,Butte County,,,440748.0
26319,98398,29653,95717,CA,Gold Run,Placer County,,,463059.0
26347,98528,29685,95978,CA,Stirling City,Butte County,91634.0,165588.0,202950.0
26370,98249,29726,95511,CA,Alderpoint,Humboldt County,,,298829.0
26389,97165,29762,93226,CA,Glennville,Kern County,,,277621.0
26415,98486,29849,95934,CA,Greenville,Plumas County,,194921.0,249643.0
26438,98645,29908,96126,CA,Sierraville,Sierra County,278950.0,335177.0,444368.0
26579,98475,30222,95920,CA,Butte City,Glenn County,,,500944.0
26593,97374,30250,93628,CA,Hume,Fresno County,179590.0,217053.0,331277.0
26613,98303,30304,95607,CA,Capay,Yolo County,,,906334.0
26636,98479,30373,95925,CA,Forbestown,Butte County,202655.0,263607.0,339142.0
26697,98178,30504,95412,CA,Annapolis,Sonoma County,751947.0,878349.0,955486.0
26743,98446,30589,95837,CA,Nicolaus,Sutter County,633100.0,729528.0,926390.0
26748,98491,30617,95939,CA,Elk Creek,Glenn County,,,379823.0
26770,98502,30679,95950,CA,Grimes,Colusa County,,195613.0,274077.0
26848,98389,30868,95698,CA,Woodland,Yolo County,,,953137.0
26878,96566,30939,91948,CA,Mount Laguna,San Diego County,,,310832.0
26903,98477,31017,95923,CA,Canyon Dam,Plumas County,,267283.0,379109.0
26925,97494,31077,93954,CA,San Lucas,Monterey County,,,456228.0
26938,97880,31114,94940,CA,Marshall,Marin County,,,1400096.0
26996,98598,31313,96071,CA,Old Station,Shasta County,,177809.0,267160.0
27013,98648,31386,96129,CA,Beckwourth,Plumas County,254376.0,247743.0,331974.0
27032,98243,31457,95493,CA,Upper Lake,Lake County,,,513749.0
27043,97378,31457,93634,CA,Lakeshore,Fresno County,217435.0,283284.0,388447.0
27075,98405,31566,95735,CA,Twin Bridges,El Dorado County,244988.0,274672.0,424556.0
27100,98399,31646,95720,CA,Kyburz,El Dorado County,216905.0,252995.0,410111.0
27101,97312,31646,93528,CA,Johannesburg,Kern County,,,107289.0
27134,97369,31781,93623,CA,Fish Camp,Mariposa County,367266.0,387985.0,489882.0
27228,98340,32209,95646,CA,Kirkwood,Alpine County,531071.0,532132.0,670054.0
27230,97352,32244,93605,CA,Big Creek,Fresno County,379164.0,419403.0,587520.0
27255,98627,32447,96108,CA,New Pine Creek,Modoc County,,172989.0,215938.0
27257,98634,32447,96115,CA,Lake City,Modoc County,178374.0,211105.0,270817.0
27293,97332,32844,93554,CA,Randsburg,Kern County,,,108526.0
27302,98397,33114,95715,CA,Soda Springs,Placer County,248203.0,335793.0,377529.0
27309,98531,33451,95981,CA,Strawberry Valley,Plumas County,204688.0,271101.0,315419.0
27310,98402,33487,95724,CA,Soda Springs,Placer County,580758.0,663314.0,1129584.0
27328,98152,34322,95375,CA,Strawberry,Tuolumne County,,,426858.0
27333,98400,34430,95721,CA,Twin Bridges,El Dorado County,262501.0,281592.0,436267.0
